Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
15 - 4,172,Jake Bates,K,Team Schottler,146.36,8.61,145.0,8.53,17,{E7CC7F46-F717-486C-97F3-AA57BBB5769A},79.17,C+
11 - 6,126,Rachaad White,RB,Tracey Time,128.09,7.53,143.0,8.41,17,{7620C450-A7B4-4E78-82D4-83946B8B23FC},78.94,C+
9 - 10,106,Khalil Shakir,WR,At Risk of CTE,196.36,11.55,166.4,10.4,16,{F8FBCEF4-616F-45CD-BBCE-F4616FE5CD64},78.84,C+
2 - 6,18,Josh Jacobs,RB,Hannah's Hail Mary,282.87,16.64,237.1,15.81,15,{4375637E-BE98-463A-BC78-7D6AD1D285D8},78.37,C+
7 - 2,74,Tony Pollard,RB,Yangblood Bravesheart,222.13,13.07,185.8,10.93,17,{E2B51AC9-D133-4155-B51A-C9D133E155BA},78.28,C+
11 - 9,129,Hollywood Brown,WR,Jeffrey's not so Scary Team,174.0,10.24,137.7,8.61,16,{DD7B52C4-07A8-4D1A-9C13-3F2F725D851E},78.28,C+
4 - 12,48,DK Metcalf,WR,Sporty Jess,240.51,14.15,187.2,12.48,15,{67B61FF5-4A13-4CFA-B61F-F54A13BCFAC4},78.16,C+
13 - 3,147,Jayden Higgins,WR,Trash Panda Express,161.48,9.5,129.5,7.62,17,{1EBC8DBD-EC4C-4072-8BBC-6D539BE4D6FD},78.06,C+
14 - 9,165,Vikings D/ST,D/ST,Team Schottler,120.67,7.1,131.0,7.71,17,{E7CC7F46-F717-486C-97F3-AA57BBB5769A},77.9,C+
4 - 5,41,Kenneth Walker III,RB,Foxes Hopefuls,238.79,14.05,191.9,11.29,17,{39E08083-F55A-4B88-BF41-49FD650A38A3},77.8,C+
16 - 5,185,Evan McPherson,K,Foxes Hopefuls,132.57,7.8,134.0,7.88,17,{39E08083-F55A-4B88-BF41-49FD650A38A3},77.66,C+
2 - 5,17,Drake London,WR,Foxes Hopefuls,267.38,15.73,201.9,16.82,12,{39E08083-F55A-4B88-BF41-49FD650A38A3},77.39,C+
12 - 2,134,Tyler Allgeier,RB,Fear the Turtle,104.78,6.16,123.0,7.24,17,{2D0A9ED9-7CEF-491E-A06F-8EA650E59725},77.36,C+
12 - 10,142,Luther Burden III,WR,Trash Panda Express,91.46,5.38,127.9,8.53,15,{1EBC8DBD-EC4C-4072-8BBC-6D539BE4D6FD},77.3,C+
12 - 9,141,Jordan Love,QB,Team Schottler,264.55,15.56,235.14,15.68,15,{E7CC7F46-F717-486C-97F3-AA57BBB5769A},77.12,C+
9 - 7,103,Rashid Shaheed,WR,Hannah's Hail Mary,179.17,10.54,156.6,8.7,18,{4375637E-BE98-463A-BC78-7D6AD1D285D8},77.09,C+
1 - 9,9,Ashton Jeanty,RB,Jeffrey's not so Scary Team,302.05,17.77,245.1,14.42,17,{DD7B52C4-07A8-4D1A-9C13-3F2F725D851E},77.01,C+
10 - 4,112,Josh Downs,WR,Jeffrey's not so Scary Team,179.09,10.53,136.4,8.53,16,{DD7B52C4-07A8-4D1A-9C13-3F2F725D851E},76.59,C
13 - 9,153,Tyjae Spears,RB,Jeffrey's not so Scary Team,119.18,9.17,111.7,8.59,13,{DD7B52C4-07A8-4D1A-9C13-3F2F725D851E},76.53,C
14 - 3,159,Eagles D/ST,D/ST,At Risk of CTE,97.75,5.75,126.0,7.41,17,{F8FBCEF4-616F-45CD-BBCE-F4616FE5CD64},76.51,C
1 - 4,4,Justin Jefferson,WR,Team Schottler,315.86,18.58,201.5,11.85,17,{E7CC7F46-F717-486C-97F3-AA57BBB5769A},76.41,C
1 - 7,7,CeeDee Lamb,WR,Hannah's Hail Mary,317.53,18.68,200.9,14.35,14,{4375637E-BE98-463A-BC78-7D6AD1D285D8},76.32,C
2 - 10,22,Ladd McConkey,WR,Trash Panda Express,243.24,14.31,180.9,11.31,16,{1EBC8DBD-EC4C-4072-8BBC-6D539BE4D6FD},75.9,C
7 - 11,83,Tyrone Tracy Jr.,RB,Fear the Turtle,206.87,12.17,160.8,10.72,15,{2D0A9ED9-7CEF-491E-A06F-8EA650E59725},75.81,C
