Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
13 - 9,141,Anthony Richardson,QB,Furnace Party,0.0,0.0,72.68,18.17,4,{895560E7-2F06-4344-BFC6-24F2919D0BB0},59.98,F
11 - 7,117,Eagles D/ST,D/ST,Brady Gaga,0.0,0.0,87.0,5.12,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},59.48,F
9 - 11,99,JuJu Smith-Schuster,WR,"Baby Chark, Juju Juju ",0.0,0.0,46.5,4.23,11,{30B3E10C-D363-4E74-8961-7D4829DE152A},59.09,F
10 - 10,109,Daniel Jones,QB,3rd World Immigrant,0.0,0.0,56.96,9.49,6,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},58.14,F
9 - 6,94,Skyy Moore,WR,India's Most Wanted,0.0,0.0,43.2,3.09,14,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},58.02,F
7 - 10,76,J.K. Dobbins,RB,Pineapples and Tartar Sauce,170.05,13.08,10.7,10.7,1,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},57.91,F
10 - 8,107,Treylon Burks,WR,Chicken Fried Chicken Meal,0.0,0.0,31.9,2.9,11,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},56.94,F
7 - 9,75,Mike Williams,WR,Furnace Party,0.0,0.0,40.7,13.57,3,{895560E7-2F06-4344-BFC6-24F2919D0BB0},56.86,F
12 - 4,125,Aaron Rodgers,QB,Here 4 fun,0.0,0.0,0.0,0.0,1,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},52.33,F
1 - 10,10,Nick Chubb,RB,Pineapples and Tartar Sauce,0.0,0.0,21.1,10.55,2,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},49.65,F
16 - 3,168,Graham Gano,K,Furnace Party,136.41,8.02,32.0,4.0,8,{895560E7-2F06-4344-BFC6-24F2919D0BB0},45.17,F
