Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
1 - 9,9,Patrick Mahomes,QB,Maid of Honor,307.68,20.51,282.52,17.66,16,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},75.49,C
12 - 11,165,Adam Thielen,WR,Dirty Tone and  The Boys,134.41,8.96,115.5,11.55,10,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},75.47,C
5 - 1,57,Rhamondre Stevenson,RB,the   jadey bunch,168.88,12.06,159.4,10.63,15,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},75.46,C
14 - 6,188,Lions D/ST,D/ST,Maid of Honor,106.71,6.28,100.0,5.88,17,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},75.38,C
4 - 13,55,Caleb Williams,QB,Crazy Kat,252.19,16.81,254.54,14.97,17,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},75.31,C
10 - 8,134,Austin Ekeler,RB,Peter Pan + the Lost Boys ,148.78,10.63,114.8,9.57,12,{D1128929-4E7D-4D10-9289-294E7DBD10E2},75.21,C
3 - 12,40,Nico Collins,WR,Team Rodriguez,190.63,12.71,176.6,14.72,12,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB},75.11,C
10 - 11,137,Ravens D/ST,D/ST,Dirty Tone and  The Boys,129.63,7.63,106.0,6.24,17,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},74.94,C
8 - 6,104,Keenan Allen,WR,Maid of Honor,159.94,12.3,149.4,9.96,15,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},74.93,C
14 - 2,184,Romeo Doubs,WR,The Upside Down,110.82,7.39,109.1,8.39,13,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},74.79,C
13 - 9,177,Chiefs D/ST,D/ST,Maid of Honor,102.3,6.02,98.0,5.76,17,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},74.77,C
5 - 2,58,DeVonta Smith,WR,Crazy Kat,183.25,12.22,165.4,12.72,13,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},74.74,C
6 - 13,83,Brian Robinson Jr.,RB,Crazy Kat,161.33,11.52,149.8,10.7,14,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},74.62,C
4 - 11,53,Kenneth Walker III,RB,Dirty Tone and  The Boys,197.1,14.08,158.2,13.18,12,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},74.47,C
1 - 6,6,Breece Hall,RB,sports,255.52,18.25,212.4,13.28,16,{A8781626-DB52-4D55-B816-26DB528D55B6},74.31,C
12 - 10,164,Antonio Gibson,RB,Terrell Suggs to be you,122.16,9.4,91.9,5.41,17,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},74.29,C
14 - 14,196,Xavier Legette,WR,the   jadey bunch,108.6,7.24,100.6,6.29,16,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},74.27,C
4 - 7,49,Sam LaPorta,TE,It HURTS being an Eagles fan ,167.73,11.18,144.6,9.04,16,{BF8C828B-DE26-4592-8C82-8BDE2675929B},74.26,C
9 - 6,118,Jerome Ford,RB,sports,127.77,9.13,115.5,8.25,14,{A8781626-DB52-4D55-B816-26DB528D55B6},73.84,C
11 - 4,144,DeMario Douglas,WR,Dirty Tone and  The Boys,135.02,9.0,114.7,6.75,17,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},73.81,C
11 - 7,147,Tyler Allgeier,RB,Peter Pan + the Lost Boys ,127.26,9.09,99.7,5.86,17,{D1128929-4E7D-4D10-9289-294E7DBD10E2},73.75,C
1 - 10,10,A.J. Brown,WR,Toon Squad,214.89,14.33,183.4,14.11,13,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},73.54,C
10 - 2,128,Jaylen Warren,RB,The Upside Down,150.65,10.76,105.1,7.01,15,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F},73.29,C
10 - 4,130,David Njoku,TE,Taco Tuesday Everyday,138.68,9.25,116.5,10.59,11,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804},73.17,C
