Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
7 - 2,74,Matthew Golden,WR,Daddy's Finally Home,203.46,11.97,68.2,5.25,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.46,D
14 - 1,157,Jaydon Blue,RB,cman,19.3,1.21,8.0,2.0,4,{3038B793-C0D8-4773-82BA-30F522EA1C1A},63.07,D
5 - 4,52,Chris Godwin Jr.,WR,Pho_King,187.7,14.44,81.2,10.15,8,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},62.82,D-
8 - 5,89,Travis Hunter,WR,19th St Halal Cart,212.68,12.51,63.8,9.11,7,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},62.79,D-
13 - 5,149,Braelon Allen,RB,Prahlad's Ghost,94.22,5.54,15.3,3.83,4,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},62.43,D-
15 - 5,173,49ers D/ST,D/ST,Prahlad's Ghost,86.32,5.08,66.0,4.12,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},62.37,D-
14 - 8,164,Joe Mixon,RB,Prahlad's Ghost,118.15,13.13,0.0,0.0,0,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},62.01,D-
4 - 8,44,Mike Evans,WR,Prahlad's Ghost,235.23,13.84,79.4,11.34,7,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},61.87,D-
8 - 12,96,J.J. McCarthy,QB,PAI Alcoholics Anonymous ,283.5,16.68,117.4,13.04,9,{0CE04EAF-1603-4259-869A-A567F9953F44},61.72,D-
12 - 2,134,Najee Harris,RB,Philadelphia Bills Mafia,95.08,5.59,11.6,3.87,3,{A279F58E-795F-4115-B9F5-8E795F7115FC},61.35,D-
4 - 3,39,Joe Burrow,QB,Red Zone Risk Assessors,331.92,19.52,113.32,16.19,7,{6FB8D500-4E34-47B8-9028-B156BEC56621},60.62,D-
10 - 9,117,Adam Thielen,WR,Pho_King,106.95,6.29,32.3,2.15,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},59.82,F
8 - 10,94,Austin Ekeler,RB,1900 Sleepers,207.91,12.23,13.1,6.55,2,{FB64662C-A6C7-423B-B6EE-231900310D44},59.62,F
