Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
4 - 5,29,Miles Sanders,RB,Abyss Diamond Eyes,238.41,15.89,117.2,9.77,12,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},65.72,D
14 - 1,105,Michael Gallup,WR,Pitman OBJYN,168.68,12.98,91.5,10.17,9,{10F78273-9201-4EE8-B782-739201DEE809},65.3,D
12 - 4,92,Kenny Golladay,WR,South East  Anbu ,212.89,14.19,89.1,6.36,14,{7C989087-DC3A-4135-A9F9-563E420927D1},64.69,D
10 - 5,77,Steelers D/ST,D/ST,Abyss Diamond Eyes,118.24,6.96,90.0,5.29,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},64.43,D
15 - 8,120,Baker Mayfield,QB,Pitman OBJYN,274.69,17.17,180.9,12.92,14,{10F78273-9201-4EE8-B782-739201DEE809},64.29,D
10 - 7,79,Jerry Jeudy,WR,Sorry 🤷🏽‍♂️,212.12,13.26,85.0,8.5,10,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},63.66,D
15 - 7,119,Jalen Reagor,WR,Pleasant Valley Panthers,168.52,10.53,78.1,4.59,17,{8DC6CB03-411B-4540-86CB-03411B854029},63.66,D
1 - 5,5,Saquon Barkley,RB,South East  Anbu ,279.23,21.48,148.6,11.43,13,{7C989087-DC3A-4135-A9F9-563E420927D1},63.54,D
13 - 7,103,Jonnu Smith,TE,Pleasant Valley Panthers,156.0,9.75,67.4,4.49,15,{8DC6CB03-411B-4540-86CB-03411B854029},62.52,D-
7 - 4,52,Julio Jones,WR,Abyss Diamond Eyes,221.97,14.8,80.4,8.04,10,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},61.7,D-
3 - 6,22,Clyde Edwards-Helaire,RB,Pure Mature,240.88,16.06,117.6,11.76,10,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},61.47,D-
4 - 7,31,Allen Robinson II,WR,Sorry 🤷🏽‍♂️,244.54,15.28,87.0,7.25,12,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},61.47,D-
1 - 1,1,Christian McCaffrey,RB,Hungry Dogs,334.31,22.29,127.5,18.21,7,{4656A2AD-A939-460B-96A2-ADA939760B8B},59.88,F
7 - 3,51,Logan Thomas,TE,Seigaku FC,177.58,11.1,53.6,8.93,6,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},59.54,F
13 - 8,104,Robert Tonyan,TE,Pitman OBJYN,153.1,9.57,50.4,6.3,8,{10F78273-9201-4EE8-B782-739201DEE809},59.5,F
14 - 2,106,Commanders D/ST,D/ST,Pleasant Valley Panthers,114.21,6.72,72.0,4.24,17,{8DC6CB03-411B-4540-86CB-03411B854029},58.96,F
15 - 3,115,DJ Chark Jr.,WR,Seigaku FC,193.55,12.1,34.4,11.47,3,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},58.31,F
8 - 3,59,Chris Carson,RB,Pure Mature,226.61,16.19,48.1,12.03,4,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},57.82,F
3 - 3,19,Calvin Ridley,WR,Seigaku FC,275.41,17.21,71.1,14.22,5,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},57.62,F
5 - 8,40,JuJu Smith-Schuster,WR,Pitman OBJYN,212.33,13.27,34.8,6.96,5,{10F78273-9201-4EE8-B782-739201DEE809},55.47,F
14 - 5,109,Raheem Mostert,RB,Abyss Diamond Eyes,157.56,12.12,2.0,2.0,1,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},55.37,F
13 - 6,102,William Fuller V,WR,Pure Mature,193.17,13.8,8.6,4.3,2,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},55.15,F
9 - 3,67,Ravens D/ST,D/ST,Seigaku FC,113.0,6.65,58.0,3.41,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},53.26,F
10 - 4,76,Gus Edwards,RB,South East  Anbu ,0.0,0.0,0.0,0.0,0,{7C989087-DC3A-4135-A9F9-563E420927D1},50.95,F
