Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
2 - 11,23,Jahmyr Gibbs,RB,I'd_Tap_ That,0.0,0.0,216.1,14.41,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},78.09,C+
7 - 5,77,George Pickens,WR,PAI Alcoholics Anonymous ,0.0,0.0,177.3,10.43,17,{0CE04EAF-1603-4259-869A-A567F9953F44},78.07,C+
6 - 4,64,DeAndre Hopkins,WR,Philadelphia British Army,0.0,0.0,186.1,10.95,17,{65213399-AD95-4113-B087-DAB0440DEF10},78.02,C+
1 - 12,12,Davante Adams,WR,Book of MoreMoms,0.0,0.0,213.9,12.58,17,{5E530C03-3F19-48F0-A309-52B769E76347},77.99,C+
4 - 6,42,Kenneth Walker III,RB,Team Cogs,0.0,0.0,184.9,12.33,15,{91828F94-1966-4B65-828F-9419663B65D8},77.81,C+
1 - 2,2,Ja'Marr Chase,WR,I'd_Tap_ That,0.0,0.0,212.72,13.3,16,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},77.8,C+
4 - 8,44,DK Metcalf,WR,PAI Alcoholics Anonymous ,0.0,0.0,192.4,12.03,16,{0CE04EAF-1603-4259-869A-A567F9953F44},77.74,C+
8 - 10,94,Zay Flowers,WR,Bli Erinker,0.0,0.0,167.9,10.49,16,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},77.73,C+
8 - 1,85,Chris Godwin,WR,Book of MoreMoms,0.0,0.0,167.7,9.86,17,{5E530C03-3F19-48F0-A309-52B769E76347},77.7,C+
4 - 1,37,Calvin Ridley,WR,Book of MoreMoms,0.0,0.0,191.9,11.29,17,{5E530C03-3F19-48F0-A309-52B769E76347},77.62,C+
6 - 12,72,Javonte Williams,RB,Prahlad's Ghost,0.0,0.0,155.7,9.73,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},77.47,C+
4 - 3,39,Justin Herbert,QB,Came and Wentz,0.0,0.0,235.66,18.13,13,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},77.08,C+
2 - 12,24,Patrick Mahomes,QB,Prahlad's Ghost,0.0,0.0,282.22,17.64,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},77.07,C+
7 - 10,82,Tyler Lockett,WR,Came and Wentz,0.0,0.0,162.9,9.58,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},76.95,C
14 - 10,166,Younghoe Koo,K,Bli Erinker,131.92,7.76,130.0,7.65,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},76.71,C
3 - 3,27,Chris Olave,WR,Bli Erinker,182.86,12.19,187.8,11.74,16,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},76.63,C
3 - 7,31,DeVonta Smith,WR,Team Cogs,0.0,0.0,187.1,11.69,16,{91828F94-1966-4B65-828F-9419663B65D8},76.52,C
3 - 11,35,Justin Fields,QB,Pennoni Adjacent,0.0,0.0,230.18,17.71,13,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},76.51,C
7 - 3,75,Terry McLaurin,WR,Bli Erinker,0.0,0.0,169.7,9.98,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},76.36,C
9 - 3,99,Geno Smith,QB,Bli Erinker,0.0,0.0,226.76,15.12,15,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},76.32,C
7 - 8,80,Courtland Sutton,WR,PAI India Division Manager,0.0,0.0,160.7,10.04,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},76.18,C
1 - 10,10,Bijan Robinson,RB,Came and Wentz,0.0,0.0,217.3,12.78,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},76.1,C
12 - 2,134,Saints D/ST,D/ST,Pennoni Adjacent,0.0,0.0,145.0,8.53,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},76.02,C
2 - 4,16,Saquon Barkley,RB,Philadelphia British Army,0.0,0.0,202.7,14.48,14,{65213399-AD95-4113-B087-DAB0440DEF10},75.4,C
5 - 10,58,Kyle Pitts,TE,Came and Wentz,0.0,0.0,137.3,8.08,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},75.13,C
15 - 3,171,Tyler Boyd,WR,Bli Erinker,120.83,8.06,111.3,6.55,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},74.93,C
5 - 9,57,Dallas Goedert,TE,Philadelphia British Army,0.0,0.0,136.3,9.74,14,{65213399-AD95-4113-B087-DAB0440DEF10},74.92,C
6 - 7,67,Jonathan Taylor,RB,The Golden Receivers,0.0,0.0,146.9,14.69,10,{4656A2AD-A939-460B-96A2-ADA939760B8B},74.78,C
14 - 11,167,Tyler Conklin,TE,I'd_Tap_ That,0.0,0.0,123.1,7.24,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},74.62,C
7 - 11,83,Brandin Cooks,WR,Pennoni Adjacent,0.0,0.0,146.2,9.14,16,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},74.33,C
2 - 1,13,Tony Pollard,RB,Book of MoreMoms,0.0,0.0,195.1,11.48,17,{5E530C03-3F19-48F0-A309-52B769E76347},74.32,C
9 - 4,100,Gabe Davis,WR,19th St Halal Cart,0.0,0.0,138.9,8.17,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},73.74,C
15 - 1,169,Roschon Johnson,RB,Prahlad's Ghost,0.0,0.0,85.1,5.67,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},73.72,C
13 - 6,150,Tyler Bass,K,The Golden Receivers,133.11,7.83,123.0,7.24,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},73.64,C
10 - 7,115,Antonio Gibson,RB,The Golden Receivers,0.0,0.0,103.4,6.46,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},73.43,C
3 - 12,36,Najee Harris,RB,Book of MoreMoms,0.0,0.0,181.0,10.65,17,{5E530C03-3F19-48F0-A309-52B769E76347},73.36,C
11 - 5,125,Steelers D/ST,D/ST,PAI Alcoholics Anonymous ,0.0,0.0,137.0,8.06,17,{0CE04EAF-1603-4259-869A-A567F9953F44},73.17,C
10 - 12,120,Samaje Perine,RB,Prahlad's Ghost,0.0,0.0,96.3,5.66,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},73.09,C
9 - 6,102,AJ Dillon,RB,The Golden Receivers,0.0,0.0,106.6,7.11,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},73.07,C
15 - 10,178,K.J. Osborn,WR,Came and Wentz,0.0,0.0,96.0,6.0,16,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},72.85,C-
2 - 9,21,Jaylen Waddle,WR,19th St Halal Cart,0.0,0.0,162.6,11.61,14,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},72.5,C-
11 - 1,121,Zach Charbonnet,RB,Prahlad's Ghost,0.0,0.0,89.6,5.6,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},72.31,C-
11 - 6,126,Elijah Moore,WR,The Golden Receivers,117.71,7.85,102.6,6.04,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},71.31,C-
7 - 1,73,Drake London,WR,Prahlad's Ghost,0.0,0.0,139.88,8.74,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},71.3,C-
12 - 1,133,DJ Chark Jr.,WR,Book of MoreMoms,117.23,9.02,98.0,6.53,15,{5E530C03-3F19-48F0-A309-52B769E76347},71.23,C-
2 - 3,15,Garrett Wilson,WR,Came and Wentz,209.21,13.95,165.7,9.75,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},71.21,C-
9 - 12,108,Jaxon Smith-Njigba,WR,Book of MoreMoms,0.0,0.0,118.3,6.96,17,{5E530C03-3F19-48F0-A309-52B769E76347},70.97,C-
10 - 10,118,Chigoziem Okonkwo,TE,Bli Erinker,0.0,0.0,113.4,6.67,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},70.9,C-
1 - 1,1,Justin Jefferson,WR,Prahlad's Ghost,0.0,0.0,168.2,16.82,10,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},70.82,C-
3 - 1,25,Mark Andrews,TE,Prahlad's Ghost,0.0,0.0,135.4,13.54,10,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},70.67,C-
7 - 2,74,Khalil Herbert,RB,I'd_Tap_ That,0.0,0.0,102.5,8.54,12,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},70.64,C-
5 - 4,52,Alexander Mattison,RB,19th St Halal Cart,0.0,0.0,118.2,7.39,16,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},70.63,C-
11 - 11,131,Gerald Everett,TE,Pennoni Adjacent,0.0,0.0,111.1,7.41,15,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},70.59,C-
2 - 6,18,Josh Jacobs,RB,Team Cogs,0.0,0.0,162.6,12.51,13,{91828F94-1966-4B65-828F-9419663B65D8},70.59,C-
13 - 7,151,Patriots D/ST,D/ST,Team Cogs,0.0,0.0,122.0,7.18,17,{91828F94-1966-4B65-828F-9419663B65D8},70.51,C-
11 - 8,128,Jerick McKinnon,RB,PAI India Division Manager,117.46,8.39,71.86,5.99,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.92,D+
9 - 8,104,Kenneth Gainwell,RB,PAI India Division Manager,0.0,0.0,82.38,5.15,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.92,D+
15 - 9,177,Packers D/ST,D/ST,Philadelphia British Army,0.0,0.0,112.0,6.59,17,{65213399-AD95-4113-B087-DAB0440DEF10},69.9,D+
9 - 10,106,Tyler Higbee,TE,Came and Wentz,0.0,0.0,108.5,7.23,15,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},69.73,D+
7 - 12,84,Jerry Jeudy,WR,Book of MoreMoms,0.0,0.0,114.8,7.17,16,{5E530C03-3F19-48F0-A309-52B769E76347},69.41,D+
12 - 6,138,Daniel Carlson,K,Team Cogs,138.14,8.13,114.0,6.71,17,{91828F94-1966-4B65-828F-9419663B65D8},69.09,D+
16 - 6,186,Marvin Mims Jr.,WR,Team Cogs,0.0,0.0,59.7,3.73,16,{91828F94-1966-4B65-828F-9419663B65D8},68.9,D+
10 - 8,116,Odell Beckham Jr.,WR,PAI Alcoholics Anonymous ,125.25,9.63,90.0,6.43,14,{0CE04EAF-1603-4259-869A-A567F9953F44},68.77,D+
5 - 11,59,Diontae Johnson,WR,Pennoni Adjacent,0.0,0.0,127.2,9.09,14,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},68.56,D+
16 - 4,184,Jonathan Mingo,WR,Philadelphia British Army,0.0,0.0,63.3,4.22,15,{65213399-AD95-4113-B087-DAB0440DEF10},68.55,D+
4 - 4,40,Rhamondre Stevenson,RB,Philadelphia British Army,0.0,0.0,126.7,10.56,12,{65213399-AD95-4113-B087-DAB0440DEF10},68.36,D+
7 - 7,79,Kirk Cousins,QB,Team Cogs,0.0,0.0,149.74,18.72,8,{91828F94-1966-4B65-828F-9419663B65D8},68.22,D+
1 - 4,4,Austin Ekeler,RB,19th St Halal Cart,0.0,0.0,159.9,11.42,14,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},68.16,D+
13 - 12,156,Michael Gallup,WR,Book of MoreMoms,131.61,8.77,70.8,4.16,17,{5E530C03-3F19-48F0-A309-52B769E76347},68.16,D+
11 - 4,124,Rondale Moore,WR,19th St Halal Cart,0.0,0.0,85.0,5.0,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},68.14,D+
7 - 9,81,Marquise Brown,WR,Philadelphia British Army,0.0,0.0,109.2,7.8,14,{65213399-AD95-4113-B087-DAB0440DEF10},68.11,D+
6 - 9,69,Christian Kirk,WR,19th St Halal Cart,0.0,0.0,121.76,10.15,12,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},67.94,D+
2 - 7,19,Cooper Kupp,WR,The Golden Receivers,0.0,0.0,134.9,11.24,12,{4656A2AD-A939-460B-96A2-ADA939760B8B},67.64,D+
8 - 8,92,Juwan Johnson,TE,PAI Alcoholics Anonymous ,0.0,0.0,97.8,7.52,13,{0CE04EAF-1603-4259-869A-A567F9953F44},67.5,D+
4 - 11,47,Darren Waller,TE,I'd_Tap_ That,0.0,0.0,113.2,9.43,12,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},67.49,D+
15 - 11,179,Jeff Wilson Jr.,RB,Pennoni Adjacent,0.0,0.0,34.3,3.43,10,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},67.47,D+
15 - 7,175,Zay Jones,WR,Team Cogs,0.0,0.0,61.1,6.79,9,{91828F94-1966-4B65-828F-9419663B65D8},67.37,D+
11 - 9,129,Quentin Johnston,WR,Philadelphia British Army,0.0,0.0,75.0,4.41,17,{65213399-AD95-4113-B087-DAB0440DEF10},67.17,D+
8 - 3,87,Jahan Dotson,WR,Came and Wentz,143.28,9.55,100.3,5.9,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},67.14,D+
3 - 5,29,Joe Burrow,QB,PAI Alcoholics Anonymous ,0.0,0.0,147.16,14.72,10,{0CE04EAF-1603-4259-869A-A567F9953F44},66.67,D
14 - 4,160,Kenny Pickett,QB,Philadelphia British Army,0.0,0.0,110.2,9.18,12,{65213399-AD95-4113-B087-DAB0440DEF10},66.58,D
14 - 6,162,Rashod Bateman,WR,Team Cogs,0.0,0.0,60.5,3.78,16,{91828F94-1966-4B65-828F-9419663B65D8},66.54,D
4 - 2,38,Aaron Jones,RB,Pennoni Adjacent,0.0,0.0,119.9,10.9,11,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},66.3,D
15 - 8,176,Bengals D/ST,D/ST,PAI India Division Manager,0.0,0.0,101.0,5.94,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},66.22,D
10 - 9,117,Elijah Mitchell,RB,19th St Halal Cart,0.0,0.0,44.5,4.05,11,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},65.84,D
9 - 1,97,Jamaal Williams,RB,Prahlad's Ghost,0.0,0.0,51.8,3.98,13,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},65.7,D
3 - 6,30,Tee Higgins,WR,The Golden Receivers,0.0,0.0,116.6,9.72,12,{4656A2AD-A939-460B-96A2-ADA939760B8B},65.47,D
16 - 8,188,Hunter Renfrow,WR,PAI Alcoholics Anonymous ,110.28,7.35,36.0,2.12,17,{0CE04EAF-1603-4259-869A-A567F9953F44},65.39,D
15 - 2,170,Allen Lazard,WR,I'd_Tap_ That,0.0,0.0,48.6,3.47,14,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},65.08,D
5 - 1,49,Miles Sanders,RB,Prahlad's Ghost,0.0,0.0,74.1,4.63,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},64.69,D
16 - 3,183,Mike Gesicki,TE,Came and Wentz,0.0,0.0,65.4,3.85,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},64.12,D
4 - 10,46,Dameon Pierce,RB,Bli Erinker,0.0,0.0,76.2,5.44,14,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},64.1,D
16 - 9,189,Panthers D/ST,D/ST,19th St Halal Cart,0.0,0.0,89.0,5.24,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},63.85,D
12 - 10,142,Tank Bigsby,RB,Bli Erinker,0.0,0.0,22.3,1.31,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},63.79,D
14 - 7,163,Kadarius Toney,WR,The Golden Receivers,0.0,0.0,39.5,3.04,13,{4656A2AD-A939-460B-96A2-ADA939760B8B},63.65,D
8 - 4,88,Pat Freiermuth,TE,Philadelphia British Army,148.84,9.92,76.8,6.4,12,{65213399-AD95-4113-B087-DAB0440DEF10},63.13,D
8 - 6,90,Dalvin Cook,RB,Team Cogs,141.12,10.08,32.7,2.18,15,{91828F94-1966-4B65-828F-9419663B65D8},62.88,D-
