Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
14 - 12,168,Adonai Mitchell,WR,lawrence's Loud Team,130.4,8.69,53.76,3.16,17,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},63.62,D
12 - 5,137,Blake Corum,RB,Golden Receivers,117.04,8.36,33.5,1.97,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},63.22,D
11 - 3,123,Trevor Lawrence,QB,SIGMAS,249.08,16.61,145.2,14.52,10,{6056B364-2BEC-43D7-A948-C08055FA2C5F},63.2,D
12 - 9,141,Ty Chandler,RB,Gabe's Grand Team,137.1,9.79,28.4,1.67,17,{252B710A-A1BF-4BDD-93A8-A65DA1410626},62.99,D-
7 - 5,77,Diontae Johnson,WR,For Me to Poop on,208.5,13.9,89.1,7.42,12,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},62.98,D-
13 - 4,148,Gabe Davis,WR,Gabe's Grand Team,170.83,11.39,53.9,5.39,10,{252B710A-A1BF-4BDD-93A8-A65DA1410626},62.93,D-
6 - 2,62,Evan Engram,TE,Your Mom,183.21,12.21,89.5,9.94,9,{F1F84656-65C6-418D-85EB-A941DF949C09},62.92,D-
15 - 4,172,Justin Fields,QB,Gabe's Grand Team,89.65,17.93,119.14,11.91,10,{252B710A-A1BF-4BDD-93A8-A65DA1410626},62.62,D-
11 - 11,131,Mike Williams,WR,Your Mom,163.13,11.65,56.8,3.16,17,{F1F84656-65C6-418D-85EB-A941DF949C09},61.62,D-
8 - 1,85,Christian Kirk,WR,Tortured Football Department,205.43,13.7,70.9,8.86,8,{8F726947-16B6-4023-8839-58DD00CD6659},60.15,D-
13 - 11,155,Ja'Lynn Polk,WR,Your Mom,142.65,9.51,32.7,2.18,15,{F1F84656-65C6-418D-85EB-A941DF949C09},60.01,D-
9 - 11,107,Jonathon Brooks,RB,Your Mom,139.98,14.0,7.5,2.5,3,{F1F84656-65C6-418D-85EB-A941DF949C09},58.75,F
7 - 7,79,Dak Prescott,QB,Breece Hall Sucks,276.67,18.44,116.52,14.57,8,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},58.61,F
7 - 12,84,Zamir White,RB,Tortured Football Department,182.53,13.04,29.3,3.66,8,{8F726947-16B6-4023-8839-58DD00CD6659},58.02,F
16 - 8,188,Jaguars D/ST,D/ST,For Me to Poop on,114.73,6.75,36.0,2.12,17,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},57.4,F
14 - 1,157,Deshaun Watson,QB,Tortured Football Department,258.63,17.24,76.72,10.96,7,{8F726947-16B6-4023-8839-58DD00CD6659},57.38,F
5 - 3,51,Rashee Rice,WR,SIGMAS,209.27,14.95,64.9,16.23,4,{6056B364-2BEC-43D7-A948-C08055FA2C5F},56.76,F
2 - 4,16,Chris Olave,WR,Rizzly Bears,245.77,16.38,76.7,9.59,8,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},55.76,F
2 - 8,20,Isiah Pacheco,RB,For Me to Poop on,232.55,16.61,56.9,8.13,7,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},55.28,F
3 - 11,35,Brandon Aiyuk,WR,Your Mom,222.47,14.83,62.4,8.91,7,{F1F84656-65C6-418D-85EB-A941DF949C09},55.15,F
15 - 10,178,Greg Zuerlein,K,Oh My Josh,140.96,8.29,35.0,4.38,8,{5134AA18-1271-4376-B91C-1EECCCFF2E92},53.6,F
10 - 5,113,Hollywood Brown,WR,Golden Receivers,140.29,11.69,18.1,9.05,2,{4656A2AD-A939-460B-96A2-ADA939760B8B},53.54,F
1 - 1,1,Christian McCaffrey,RB,lawrence's Loud Team,335.49,25.81,47.8,11.95,4,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},51.6,F
15 - 9,177,Hendon Hooker,QB,Rizzly Bears,30.2,7.55,2.68,0.89,3,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},49.0,F
