Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
12 - 12,166,T.J. Hockenson,TE,Wu-Tangs Killabeez,100.84,10.08,43.4,7.23,6,61.1,D-,{8BED9748-9839-4F55-AD97-4898394F5553}
10 - 11,137,Ravens D/ST,D/ST,Dirty Tone and  The Boys,129.63,7.63,53.0,4.08,13,61.02,D-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
13 - 5,173,Raiders D/ST,D/ST,Terrell Suggs to be you,86.77,5.1,43.0,3.31,13,60.38,D-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
7 - 11,95,Diontae Johnson,WR,Taco Tuesday Everyday,172.71,11.51,70.4,6.4,11,60.19,D-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
7 - 5,89,Devin Singletary,RB,Terrell Suggs to be you,150.58,10.76,67.6,6.15,11,59.66,F-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
5 - 4,60,Deshaun Watson,QB,Dirty Tone and  The Boys,258.63,17.24,76.72,10.96,7,59.32,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
2 - 8,22,Travis Etienne Jr.,RB,Peter Pan + the Lost Boys ,202.02,14.43,80.0,7.27,11,59.23,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
13 - 3,171,Bengals D/ST,D/ST,Wu-Tangs Killabeez,115.76,6.81,44.0,3.38,13,58.32,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
7 - 13,97,Christian Kirk,WR,The Upside Down,163.68,10.91,57.4,7.17,8,57.91,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
2 - 12,26,Chris Olave,WR,Wu-Tangs Killabeez,202.54,13.5,60.7,7.59,8,55.1,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
6 - 14,84,Kenneth Gainwell,RB,the   jadey bunch,67.17,4.8,40.6,3.12,13,55.07,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
13 - 1,169,Trey Benson,RB,the   jadey bunch,110.83,7.92,41.8,3.48,12,54.41,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
12 - 13,167,Gabe Davis,WR,Crazy Kat,144.52,9.63,43.9,4.39,10,53.73,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
14 - 10,192,Brandin Cooks,WR,Terrell Suggs to be you,126.84,8.46,35.7,5.95,6,53.68,F-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
8 - 1,99,Raheem Mostert,RB,The  Dream crusher,157.59,11.26,49.3,5.48,9,53.56,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
4 - 1,43,Brandon Aiyuk,WR,The  Dream crusher,184.85,12.32,49.9,7.13,7,53.51,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
1 - 1,1,Christian McCaffrey,RB,the   jadey bunch,301.83,23.22,40.3,10.08,4,53.3,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
10 - 7,133,Gus Edwards,RB,It HURTS being an Eagles fan ,134.53,9.61,40.7,4.52,9,53.07,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
13 - 12,180,Curtis Samuel,WR,Team Rodriguez,134.9,8.99,38.9,3.24,12,51.93,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
2 - 2,16,Isiah Pacheco,RB,The Upside Down,209.84,14.99,40.9,10.23,4,51.72,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
12 - 5,159,Greg Zuerlein,K,Toon Squad,140.96,8.29,35.0,4.38,8,51.35,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
14 - 4,186,Adonai Mitchell,WR,Taco Tuesday Everyday,107.3,7.15,37.96,2.92,13,51.15,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
12 - 7,161,Jaylen Wright,RB,It HURTS being an Eagles fan ,49.61,3.54,25.3,2.11,12,51.15,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 12,110,Tyjae Spears,RB,Wu-Tangs Killabeez,150.5,10.75,42.5,4.72,9,50.68,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
10 - 12,138,Mike Williams,WR,Wu-Tangs Killabeez,135.61,9.69,37.4,2.67,14,49.65,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
8 - 7,105,Ezekiel Elliott,RB,It HURTS being an Eagles fan ,144.37,10.31,40.6,3.38,12,48.95,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
14 - 7,189,Jaguars D/ST,D/ST,It HURTS being an Eagles fan ,114.73,6.75,29.0,2.23,13,48.3,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
11 - 6,146,Ja'Lynn Polk,WR,sports,114.71,7.65,26.7,2.23,12,44.75,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
11 - 9,149,Blake Corum,RB,Maid of Honor,108.2,7.73,26.3,1.88,14,44.49,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
10 - 13,139,Ty Chandler,RB,Crazy Kat,125.99,9.0,24.3,1.87,13,42.91,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
5 - 14,70,Zamir White,RB,The  Dream crusher,164.85,11.78,26.3,3.29,8,41.29,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
13 - 13,181,Khalil Herbert,RB,The Upside Down,96.65,6.9,12.0,1.2,10,35.91,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
10 - 9,135,Jonathon Brooks,RB,sports,128.17,12.82,6.0,2.0,3,29.93,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
10 - 14,140,Hollywood Brown,WR,the   jadey bunch,118.43,9.87,0.0,0.0,0,10.0,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
