Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
15 - 5,117,Jets D/ST,D/ST,THE POOL,0.0,0.0,159.0,9.35,17,72.36,C-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
15 - 2,114,Jake Elliott,K,Abyss Diamond Eyes,142.38,8.38,155.0,9.12,17,71.39,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
15 - 7,119,Harrison Butker,K,Riley  Read option,142.22,8.37,153.0,9.0,17,70.87,C-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
4 - 3,27,Jaylen Waddle,WR,Inter Miami CF,0.0,0.0,198.6,14.19,14,70.77,C-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
11 - 4,84,Jonathan Taylor,RB,Wut happened uh 🤷🏽‍♂️,0.0,0.0,156.4,15.64,10,70.48,C-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 8,112,Brandin Cooks,WR,Pleasant Valley Panthers,0.0,0.0,173.2,10.82,16,70.48,C-,{8DC6CB03-411B-4540-86CB-03411B854029}
10 - 1,73,Drake London,WR,The Hungry Dogs,0.0,0.0,174.38,10.9,16,70.14,C-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
2 - 7,15,Josh Jacobs,RB,Abyss Diamond Eyes,0.0,0.0,181.1,13.93,13,70.01,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
8 - 5,61,Tyler Lockett,WR,Wut happened uh 🤷🏽‍♂️,0.0,0.0,202.4,11.91,17,69.82,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
9 - 5,69,Bills D/ST,D/ST,THE POOL,0.0,0.0,158.0,9.29,17,69.55,D+,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
3 - 2,18,Garrett Wilson,WR,Abyss Diamond Eyes,250.1,16.67,213.2,12.54,17,69.47,D+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
15 - 6,118,Dalton Schultz,TE,Inter Miami CF,0.0,0.0,150.5,10.03,15,68.56,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
1 - 4,4,Austin Ekeler,RB,Wut happened uh 🤷🏽‍♂️,0.0,0.0,185.4,13.24,14,68.47,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
3 - 1,17,Najee Harris,RB,Pleasant Valley Panthers,0.0,0.0,195.5,11.5,17,68.2,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
12 - 3,91,Justin Tucker,K,Inter Miami CF,146.18,8.6,155.0,9.12,17,67.94,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
14 - 2,106,Gabe Davis,WR,Riley  Read option,0.0,0.0,161.4,9.49,17,66.96,D,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
13 - 1,97,Evan McPherson,K,Pleasant Valley Panthers,0.0,0.0,135.0,7.94,17,66.29,D,{8DC6CB03-411B-4540-86CB-03411B854029}
14 - 4,108,Younghoe Koo,K,THE POOL,134.42,7.91,133.0,7.82,17,66.01,D,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
14 - 1,105,Tyler Bass,K,The Hungry Dogs,138.81,8.17,128.0,7.53,17,64.6,D,{4656A2AD-A939-460B-96A2-ADA939760B8B}
10 - 6,78,Saints D/ST,D/ST,Bryson Stott Fan Club,0.0,0.0,129.0,7.59,17,64.39,D,{10F78273-9201-4EE8-B782-739201DEE809}
11 - 2,82,Christian Kirk,WR,Abyss Diamond Eyes,0.0,0.0,150.26,12.52,12,64.16,D,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
10 - 2,74,Steelers D/ST,D/ST,Riley  Read option,0.0,0.0,127.0,7.47,17,63.82,D,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
9 - 3,67,Diontae Johnson,WR,Bryson Stott Fan Club,0.0,0.0,152.7,10.91,14,63.56,D,{10F78273-9201-4EE8-B782-739201DEE809}
5 - 8,40,Mark Andrews,TE,The Hungry Dogs,0.0,0.0,135.4,13.54,10,63.16,D,{4656A2AD-A939-460B-96A2-ADA939760B8B}
1 - 8,8,Cooper Kupp,WR,The Hungry Dogs,0.0,0.0,164.4,13.7,12,62.99,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
4 - 1,25,Rhamondre Stevenson,RB,The Hungry Dogs,0.0,0.0,145.7,12.14,12,62.4,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
10 - 3,75,Jerry Jeudy,WR,Inter Miami CF,0.0,0.0,141.8,8.86,16,62.31,D-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
8 - 8,64,49ers D/ST,D/ST,Pleasant Valley Panthers,0.0,0.0,136.0,8.0,17,62.17,D-,{8DC6CB03-411B-4540-86CB-03411B854029}
16 - 6,126,AJ Dillon,RB,Bryson Stott Fan Club,0.0,0.0,117.6,7.84,15,61.77,D-,{10F78273-9201-4EE8-B782-739201DEE809}
5 - 3,35,Joe Burrow,QB,Bryson Stott Fan Club,0.0,0.0,147.16,14.72,10,61.59,D-,{10F78273-9201-4EE8-B782-739201DEE809}
16 - 2,122,Gerald Everett,TE,Riley  Read option,0.0,0.0,111.1,7.41,15,61.16,D-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
