Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
9 - 5,85,Zay Flowers,WR,Team bhalani,0.0,0.0,170.9,10.68,16,72.64,C-,{0E22E7FC-569B-49C8-A313-22E034A6865F}
2 - 3,13,Josh Jacobs,RB,Green,0.0,0.0,167.1,12.85,13,72.53,C-,{8EF18ACD-28B1-4DFE-A527-98F4D5D23E5D}
16 - 2,152,Greg Zuerlein,K,"All Barkley, No Bite",129.44,7.61,136.0,8.5,16,72.32,C-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
12 - 1,111,Evan McPherson,K,Hark,0.0,0.0,135.0,7.94,17,72.25,C-,{8BF15A87-7793-43C2-B15A-87779313C26A}
6 - 5,55,Chris Godwin,WR,Team Padodara,0.0,0.0,171.7,10.1,17,71.56,C-,{1821880B-3A19-4F7F-8EE2-9DEEC03B465E}
6 - 6,56,Terry McLaurin,WR,Team bhalani,0.0,0.0,171.7,10.1,17,71.56,C-,{0E22E7FC-569B-49C8-A313-22E034A6865F}
3 - 3,23,Jaylen Waddle,WR,Killler jatt ,0.0,0.0,169.6,12.11,14,71.35,C-,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
1 - 4,4,Austin Ekeler,RB,Eks Gonna Give It To Ya!,0.0,0.0,161.9,11.56,14,71.2,C-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
9 - 2,82,Courtland Sutton,WR,Still Rollin',0.0,0.0,160.7,10.04,16,70.81,C-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
7 - 7,67,Tyler Lockett,WR,BurgerBoyz,0.0,0.0,162.9,9.58,17,70.59,C-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
2 - 5,15,Garrett Wilson,WR,Team Padodara,216.61,14.44,170.7,10.04,17,70.41,C-,{1821880B-3A19-4F7F-8EE2-9DEEC03B465E}
10 - 3,93,Ezekiel Elliott,RB,Green,117.88,8.42,149.0,8.76,17,70.1,C-,{8EF18ACD-28B1-4DFE-A527-98F4D5D23E5D}
4 - 4,34,Mark Andrews,TE,BurgerBoyz,0.0,0.0,135.4,13.54,10,69.82,D+,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
15 - 9,149,Younghoe Koo,K,"All Barkley, No Bite",131.92,7.76,130.0,7.65,17,69.81,D+,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
10 - 8,98,Brandin Cooks,WR,Killler jatt ,0.0,0.0,148.2,9.26,16,69.65,D+,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
8 - 9,79,Drake London,WR,Still Rollin',0.0,0.0,143.88,8.99,16,69.61,D+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
5 - 1,41,Joe Burrow,QB,NoHalfSends,0.0,0.0,137.16,13.72,10,69.43,D+,{6A39F767-40D1-4825-B0A7-1D20433A3184}
11 - 10,110,Gabe Davis,WR,Hark,0.0,0.0,145.9,8.58,17,69.01,D+,{8BF15A87-7793-43C2-B15A-87779313C26A}
13 - 6,126,Daniel Carlson,K,Team Padodara,138.14,8.13,114.0,6.71,17,68.98,D+,{1821880B-3A19-4F7F-8EE2-9DEEC03B465E}
16 - 7,157,Tyler Bass,K,Eks Gonna Give It To Ya!,133.11,7.83,123.0,7.24,17,68.96,D+,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
15 - 8,148,Tyler Allgeier,RB,Green,0.0,0.0,129.6,7.62,17,67.97,D+,{8EF18ACD-28B1-4DFE-A527-98F4D5D23E5D}
1 - 9,9,Cooper Kupp,WR,"All Barkley, No Bite",0.0,0.0,143.9,11.99,12,67.66,D+,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
9 - 3,83,Dallas Goedert,TE,Killler jatt ,0.0,0.0,138.3,9.88,14,67.63,D+,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
4 - 6,36,Aaron Jones,RB,Team bhalani,0.0,0.0,125.9,11.45,11,67.19,D+,{0E22E7FC-569B-49C8-A313-22E034A6865F}
15 - 2,142,Bengals D/ST,D/ST,Still Rollin',0.0,0.0,130.0,7.65,17,66.93,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
4 - 8,38,Rhamondre Stevenson,RB,Killler jatt ,0.0,0.0,127.7,10.64,12,66.72,D,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
9 - 1,81,Kyle Pitts,TE,NoHalfSends,0.0,0.0,137.3,8.08,17,66.16,D,{6A39F767-40D1-4825-B0A7-1D20433A3184}
6 - 3,53,Christian Kirk,WR,Green,0.0,0.0,125.76,10.48,12,65.46,D,{8EF18ACD-28B1-4DFE-A527-98F4D5D23E5D}
9 - 8,88,Anthony Richardson,QB,Green,0.0,0.0,69.18,17.3,4,65.36,D,{8EF18ACD-28B1-4DFE-A527-98F4D5D23E5D}
6 - 4,54,Diontae Johnson,WR,BurgerBoyz,0.0,0.0,128.2,9.16,14,64.76,D,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
16 - 9,159,Eddy Pineiro,K,Still Rollin',125.19,7.36,100.0,6.67,15,64.31,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
10 - 1,91,Khalil Herbert,RB,Hark,0.0,0.0,108.5,9.04,12,64.2,D,{8BF15A87-7793-43C2-B15A-87779313C26A}
15 - 5,145,Eagles D/ST,D/ST,Team bhalani,0.0,0.0,116.0,6.82,17,64.0,D,{0E22E7FC-569B-49C8-A313-22E034A6865F}
15 - 10,150,Tyler Boyd,WR,Hark,122.7,8.18,113.3,6.66,17,63.87,D,{8BF15A87-7793-43C2-B15A-87779313C26A}
5 - 5,45,Darren Waller,TE,Team bhalani,0.0,0.0,113.2,9.43,12,63.76,D,{0E22E7FC-569B-49C8-A313-22E034A6865F}
8 - 1,71,Jerry Jeudy,WR,Hark,0.0,0.0,114.8,7.17,16,63.62,D,{8BF15A87-7793-43C2-B15A-87779313C26A}
10 - 10,100,Jaxon Smith-Njigba,WR,NoHalfSends,0.0,0.0,118.3,6.96,17,63.36,D,{6A39F767-40D1-4825-B0A7-1D20433A3184}
8 - 8,78,Marquise Brown,WR,Killler jatt ,0.0,0.0,109.2,7.8,14,63.28,D,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
