League,Year,Week,Home Team,Home Score,Home Predicted Score,Away Team,Away Score,Away Predicted Score,Predicted Winner,Actual Winner
Game of Yards!,2025,11,Pain Inflictors,86.54,133.87,The Chase is on,91.82,124.34,Pain Inflictors,The Chase is on
Game of Yards!,2025,11,Team CTE,136.8,123.07,Vidhi's Spirited Team,101.7,122.0,Team CTE,Team CTE
Brown Munde,2025,11,THE BIGMADBLUE,94.78,118.61,"All Barkley, No Bite",116.64,130.29,"All Barkley, No Bite","All Barkley, No Bite"
Brown Munde,2025,11,The Man In Jahmyrror,102.02,139.77,Hark,100.76,102.89,The Man In Jahmyrror,The Man In Jahmyrror
Brown Munde,2025,11,Team BB,139.24,111.46,NoHalfSends,83.04,126.23,NoHalfSends,Team BB
Brown Munde,2025,11,Still Rollin',103.14,137.0,BurgerBoyz,145.7,119.3,Still Rollin',BurgerBoyz
Brown Munde,2025,11,Team Padodara,109.32,113.01,Bhals,105.82,113.95,Bhals,Team Padodara
THE BEST OF THE BEST,2025,11,Toon Squad,141.32,114.12,Peter Pan + the Lost Boys ,94.72,118.25,Peter Pan + the Lost Boys ,Toon Squad
THE BEST OF THE BEST,2025,11,Crunchwrap Crew,105.24,108.74,The Upside Down,98.14,121.94,The Upside Down,Crunchwrap Crew
THE BEST OF THE BEST,2025,11,Dirty Tone and  The Boys,89.84,102.42,Michael's Monstrous Team,105.78,117.67,Michael's Monstrous Team,Michael's Monstrous Team
THE BEST OF THE BEST,2025,11,Wu-Tangs Killabeez,101.54,130.92,Is it Hockey Season?,79.52,108.0,Wu-Tangs Killabeez,Wu-Tangs Killabeez
THE BEST OF THE BEST,2025,11,Team Rodriguez,107.34,124.27,Febreze Brothers,136.58,117.3,Team Rodriguez,Febreze Brothers
THE BEST OF THE BEST,2025,11,Crazy Kat,101.2,101.67,Chasing Flowers,81.16,123.94,Chasing Flowers,Crazy Kat
THE BEST OF THE BEST,2025,11,the   jadey bunch,102.08,109.76,Ertz When I Pee,91.8,97.22,the   jadey bunch,the   jadey bunch
The Girl's Room 💞🏈,2025,11,Nikki  ,110.7,110.03,Gridiron Grace,107.42,113.6,Gridiron Grace,Nikki  
The Girl's Room 💞🏈,2025,11,Men in Tight(End)s,116.62,115.4,Lamb of Goedert,109.88,107.95,Men in Tight(End)s,Men in Tight(End)s
The Girl's Room 💞🏈,2025,11,Tush Push Director 🍑,111.7,123.24,Faith's Fantastic Team,82.5,128.33,Faith's Fantastic Team,Tush Push Director 🍑
The Girl's Room 💞🏈,2025,11,Nicole's Nifty Team,42.32,64.75,Serving Punt,67.24,77.15,Serving Punt,Serving Punt
The Girl's Room 💞🏈,2025,11,Flock Around and Find Out,117.22,116.89,Nothing Beats A Jets 2 Holiday,95.2,109.33,Flock Around and Find Out,Flock Around and Find Out
The Girl's Room 💞🏈,2025,11,Becca’s Ballers,111.2,127.15,Face Down Sacks Up,104.9,114.43,Becca’s Ballers,Becca’s Ballers
The Girl's Room 💞🏈,2025,11,Sacks and the City,110.74,93.95,Shae's Sunday Scaries ,73.14,83.32,Sacks and the City,Sacks and the City
The Girl's Room 💞🏈,2025,11,Say Cheese 🧀💚🧀,111.44,123.04,It's Miller Time,76.12,97.07,Say Cheese 🧀💚🧀,Say Cheese 🧀💚🧀
The Girl's Room 💞🏈,2025,11,Breezy’s Bros,66.3,77.67,Hurts so good,51.02,77.62,Breezy’s Bros,Breezy’s Bros
Operators Football League,2025,11,Ler of the Rings,104.9,122.1,Natural rack,131.04,119.46,Ler of the Rings,Natural rack
Operators Football League,2025,11,Hunks of Hanet ,109.52,111.23,Hall Pass,112.28,99.97,Hunks of Hanet ,Hall Pass
Operators Football League,2025,11,Mhoney Hurts So Good,111.74,121.7,Chicken’s Cougars ,72.3,104.4,Mhoney Hurts So Good,Mhoney Hurts So Good
Operators Football League,2025,11,Jockstrap jubilee ,60.64,106.23,Sacks in the City,71.4,117.93,Sacks in the City,Sacks in the City
Operators Football League,2025,11,Big Ballsy Bozos,102.34,102.16,Case Closed ,98.82,105.54,Case Closed ,Big Ballsy Bozos
BP- Loudoun 2025,2025,11,Trash Panda Express,86.92,131.82,Hannah's Hail Mary,92.62,126.41,Trash Panda Express,Hannah's Hail Mary
BP- Loudoun 2025,2025,11,Fear the Turtle,115.42,123.4,Jeffrey's not so Scary Team,70.06,84.57,Fear the Turtle,Fear the Turtle
BP- Loudoun 2025,2025,11,Tracey Time,99.7,147.6,Garrett's Derk Prerscert,104.24,123.42,Tracey Time,Garrett's Derk Prerscert
BP- Loudoun 2025,2025,11,At Risk of CTE,146.04,139.38,Foxes Hopefuls,151.54,147.42,Foxes Hopefuls,Foxes Hopefuls
BP- Loudoun 2025,2025,11,Yangblood Bravesheart,164.88,125.24,"Bad, Bad, A.J. Brown",137.64,146.06,"Bad, Bad, A.J. Brown",Yangblood Bravesheart
BP- Loudoun 2025,2025,11,Team Schottler,132.76,142.34,Sporty Jess,92.7,126.84,Team Schottler,Team Schottler
Philly Extra Special,2025,11,Pickens Brown Hubbard @ Mahomes,162.74,115.01,Leafy Water,112.22,137.85,Leafy Water,Pickens Brown Hubbard @ Mahomes
Philly Extra Special,2025,11,Dr@ft King$,101.3,140.86,Steenage Mutant Ninja Turtles,112.1,127.87,Dr@ft King$,Steenage Mutant Ninja Turtles
Philly Extra Special,2025,11,yay football woo,90.44,123.54,The Real Kevin Nichols,103.54,134.41,The Real Kevin Nichols,The Real Kevin Nichols
Philly Extra Special,2025,11,Matthew Dorchak,100.4,126.24,Matthew Golden's Goose,92.24,127.78,Matthew Golden's Goose,Matthew Dorchak
Philly Extra Special,2025,11,Kevin Nichols The Third,110.42,120.5,i just wasted $20,156.28,116.66,Kevin Nichols The Third,i just wasted $20
OnP Fantasy,2025,11, Johnny  Dramas ,106.92,120.99,"No, This Is Patrick!",145.18,112.24, Johnny  Dramas ,"No, This Is Patrick!"
OnP Fantasy,2025,11,Claytons Team of Experts,78.26,114.1,Cans in My Hands,106.8,127.01,Cans in My Hands,Cans in My Hands
OnP Fantasy,2025,11,U Lost to a Red Bull Rookie,112.74,126.94,Red Bulls On Parade,151.78,134.97,Red Bulls On Parade,Red Bulls On Parade
OnP Fantasy,2025,11,I'm Sorry Mrs. Jackson,82.34,115.17,The Bill Croskey Show,164.64,148.69,The Bill Croskey Show,The Bill Croskey Show
OnP Fantasy,2025,11,Kill Bills ,100.7,121.28,Cowtown Cowboys,118.32,114.25,Kill Bills ,Cowtown Cowboys
OnP Fantasy,2025,11,Frisco Full Can Field Goals 🏈,75.3,101.59,Dennis The Menace ,100.42,122.18,Dennis The Menace ,Dennis The Menace 
The Mike Daisy Sports IQ League,2025,11,Amon Yo Ass Boy,100.2,126.34,Get Money Gang,55.16,126.01,Amon Yo Ass Boy,Amon Yo Ass Boy
The Mike Daisy Sports IQ League,2025,11,Matt Gay Team,86.32,119.24,Whole lotta gang sheed,90.6,132.41,Whole lotta gang sheed,Whole lotta gang sheed
The Mike Daisy Sports IQ League,2025,11,Team Daisey,169.72,132.74,Njigba's in Paris,94.04,138.5,Njigba's in Paris,Team Daisey
The Mike Daisy Sports IQ League,2025,11,Najee Germany,104.66,119.52,Salem County Durag Snatchers,110.54,132.39,Salem County Durag Snatchers,Salem County Durag Snatchers
The Mike Daisy Sports IQ League,2025,11,C. Kirk's revenge,106.72,109.15,Sutton Deez Nuts,139.08,121.46,Sutton Deez Nuts,Sutton Deez Nuts
The Mike Daisy Sports IQ League,2025,11,CeeDee'sNUTZ,140.22,155.17,Sh1tting on Laporta potty ,137.2,130.09,CeeDee'sNUTZ,CeeDee'sNUTZ
Ross' Fantasy League,2025,11,Yvng Killas,132.62,157.04,Ross' Sauces,116.9,153.44,Yvng Killas,Yvng Killas
Ross' Fantasy League,2025,11,Caleb's Calculated Team,72.02,102.99,BetterThanDeanAtSF6,92.9,130.85,BetterThanDeanAtSF6,BetterThanDeanAtSF6
Ross' Fantasy League,2025,11,Dookey Dukes,127.14,145.45,dFIBulators,122.08,153.66,dFIBulators,Dookey Dukes
Ross' Fantasy League,2025,11,Balls@ck Gafoor,98.68,151.99,Papa Murphy’s Pizza,133.7,138.11,Balls@ck Gafoor,Papa Murphy’s Pizza
Ross' Fantasy League,2025,11,Chase Ball. Touchdown!,101.62,137.54,Club Penguins,148.74,162.15,Club Penguins,Club Penguins
Ross' Fantasy League,2025,11,Chill YNs,172.3,145.12,TUFF,145.62,149.71,TUFF,Chill YNs
Pennoni Younglings,2025,12,1900 Sleepers,119.88,112.7,Christian McCalf-Injury,135.96,132.0,Christian McCalf-Injury,Christian McCalf-Injury
Pennoni Younglings,2025,12,Red Zone Risk Assessors,118.74,126.43,Prahlad's Ghost,122.64,123.48,Red Zone Risk Assessors,Prahlad's Ghost
Pennoni Younglings,2025,12,Pho_King,87.22,104.61,The Golden Receivers,97.06,112.64,The Golden Receivers,The Golden Receivers
Pennoni Younglings,2025,12,Daddy's Finally Home,118.86,121.88,Philadelphia Bills Mafia,120.56,128.34,Philadelphia Bills Mafia,Philadelphia Bills Mafia
Pennoni Younglings,2025,12,cman,95.02,119.15,19th St Halal Cart,101.84,114.01,cman,19th St Halal Cart
Pennoni Younglings,2025,12,PAI Alcoholics Anonymous ,137.52,121.41,Eli,128.78,130.86,Eli,PAI Alcoholics Anonymous 
Family Fantasy,2025,12,67 Big Backs,143.16,140.37,Skibidi Rizzlers,160.62,135.43,67 Big Backs,Skibidi Rizzlers
Family Fantasy,2025,12,Breece Hall Sucks,115.32,116.3,For Me to Poop on,155.52,130.32,For Me to Poop on,For Me to Poop on
Family Fantasy,2025,12,Rizzly Bears,70.66,107.89,Your Mom,96.76,117.19,Your Mom,Your Mom
Family Fantasy,2025,12,Hormones For You,156.36,126.35,Tortured Cheerleaders Departmnt,86.22,111.3,Hormones For You,Hormones For You
Family Fantasy,2025,12,Oh My Josh,123.48,120.48,Gabe's Grand Team,66.76,95.37,Oh My Josh,Oh My Josh
Family Fantasy,2025,12,Numb Nutz - CHAMP,124.92,93.34,Golden Receivers,107.38,111.63,Golden Receivers,Numb Nutz - CHAMP
EBC League,2025,12,Werewolves of London,132.52,130.06,Riley  Read option,34.3,58.28,Werewolves of London,Werewolves of London
EBC League,2025,12,First down syndrome ,144.28,117.56,THE POOL ,93.62,128.47,THE POOL ,First down syndrome 
EBC League,2025,12,Inter Miami CF,116.46,109.6,Abyss Diamond Eyes,117.22,126.54,Abyss Diamond Eyes,Abyss Diamond Eyes
EBC League,2025,12,Jimoke Jukes,110.82,130.75,Bay Harbor Pisser,132.96,127.88,Jimoke Jukes,Bay Harbor Pisser
EBC League,2025,12,Pleasant Valley Panthers,120.56,113.21,CeeDee's Nuts,95.26,125.17,CeeDee's Nuts,Pleasant Valley Panthers
0755 Fantasy Football,2025,12,AJ's Awesome Team,89.16,110.0,Division iPad,116.26,108.63,AJ's Awesome Team,Division iPad
0755 Fantasy Football,2025,12,Chicken Fried Chicken Meal,120.02,118.66,3rd World Immigrant,152.76,137.14,3rd World Immigrant,3rd World Immigrant
0755 Fantasy Football,2025,12,Mr Steinfeld's Stars,129.62,127.8,Scrappy Dub,163.26,132.51,Scrappy Dub,Scrappy Dub
0755 Fantasy Football,2025,12,All my homies hate Dallas,102.96,115.92,Griddy Little Liars,97.44,131.65,Griddy Little Liars,All my homies hate Dallas
0755 Fantasy Football,2025,12,"Michael, The Baker",119.04,128.68,I'm Batman,106.48,137.23,I'm Batman,"Michael, The Baker"
Game of Yards!,2025,12,Groot-o-Matic,104.42,122.43,Wakanda Forever,96.86,125.63,Wakanda Forever,Groot-o-Matic
Game of Yards!,2025,12,Obi-Wan Jakobi,157.22,128.4,Team HebAchi,140.06,124.2,Obi-Wan Jakobi,Obi-Wan Jakobi
Game of Yards!,2025,12,The Chase is on,94.46,108.68,BB,115.88,126.07,BB,BB
Game of Yards!,2025,12,Vidhi's Spirited Team,128.24,139.91,Brown Munde,115.28,121.97,Vidhi's Spirited Team,Vidhi's Spirited Team
Game of Yards!,2025,12,Team CTE,118.42,130.71,Pain Inflictors,82.14,126.78,Team CTE,Team CTE
Brown Munde,2025,12,"All Barkley, No Bite",109.08,125.24,Hark,77.56,101.75,"All Barkley, No Bite","All Barkley, No Bite"
Brown Munde,2025,12,NoHalfSends,109.48,123.25,THE BIGMADBLUE,96.42,111.12,NoHalfSends,NoHalfSends
Brown Munde,2025,12,BurgerBoyz,149.06,127.79,The Man In Jahmyrror,165.96,129.27,The Man In Jahmyrror,The Man In Jahmyrror
Brown Munde,2025,12,Bhals,120.52,118.45,Team BB,81.62,128.97,Team BB,Bhals
Brown Munde,2025,12,Team Padodara,107.66,119.47,Still Rollin',106.26,116.46,Team Padodara,Team Padodara
THE BEST OF THE BEST,2025,12,Peter Pan + the Lost Boys ,95.04,112.36,Crunchwrap Crew,62.1,107.15,Peter Pan + the Lost Boys ,Peter Pan + the Lost Boys 
THE BEST OF THE BEST,2025,12,The Upside Down,138.96,111.45,Dirty Tone and  The Boys,82.16,93.48,The Upside Down,The Upside Down
THE BEST OF THE BEST,2025,12,Michael's Monstrous Team,134.44,111.83,Wu-Tangs Killabeez,89.76,102.51,Michael's Monstrous Team,Michael's Monstrous Team
THE BEST OF THE BEST,2025,12,Is it Hockey Season?,97.08,117.99,Team Rodriguez,137.98,129.72,Team Rodriguez,Team Rodriguez
THE BEST OF THE BEST,2025,12,Febreze Brothers,96.64,113.83,Crazy Kat,95.72,95.04,Febreze Brothers,Febreze Brothers
THE BEST OF THE BEST,2025,12,Chasing Flowers,116.02,106.08,the   jadey bunch,106.1,91.52,Chasing Flowers,Chasing Flowers
THE BEST OF THE BEST,2025,12,Ertz When I Pee,126.38,103.8,Toon Squad,83.86,126.82,Toon Squad,Ertz When I Pee
The Girl's Room 💞🏈,2025,12,Gridiron Grace,66.84,88.83,Lamb of Goedert,97.12,88.83,Tie,Lamb of Goedert
The Girl's Room 💞🏈,2025,12,Faith's Fantastic Team,87.58,117.5,Nikki  ,71.44,96.82,Faith's Fantastic Team,Faith's Fantastic Team
The Girl's Room 💞🏈,2025,12,Serving Punt,94.36,88.42,Men in Tight(End)s,73.32,103.78,Men in Tight(End)s,Serving Punt
The Girl's Room 💞🏈,2025,12,Nothing Beats A Jets 2 Holiday,101.86,105.74,Tush Push Director 🍑,113.42,127.2,Tush Push Director 🍑,Tush Push Director 🍑
The Girl's Room 💞🏈,2025,12,Face Down Sacks Up,121.02,103.69,Nicole's Nifty Team,65.96,62.9,Face Down Sacks Up,Face Down Sacks Up
The Girl's Room 💞🏈,2025,12,Shae's Sunday Scaries ,49.98,58.88,Flock Around and Find Out,153.86,127.3,Flock Around and Find Out,Flock Around and Find Out
The Girl's Room 💞🏈,2025,12,It's Miller Time,127.12,122.43,Becca’s Ballers,123.52,117.81,It's Miller Time,It's Miller Time
The Girl's Room 💞🏈,2025,12,Hurts so good,69.86,61.09,Sacks and the City,83.04,90.54,Sacks and the City,Sacks and the City
The Girl's Room 💞🏈,2025,12,Breezy’s Bros,85.88,98.8,Say Cheese 🧀💚🧀,137.16,133.89,Say Cheese 🧀💚🧀,Say Cheese 🧀💚🧀
Operators Football League,2025,12,Natural rack,123.16,120.26,Hall Pass,72.62,99.24,Natural rack,Natural rack
Operators Football League,2025,12,Chicken’s Cougars ,78.76,102.96,Ler of the Rings,149.72,130.91,Ler of the Rings,Ler of the Rings
Operators Football League,2025,12,Sacks in the City,90.66,92.52,Hunks of Hanet ,120.26,120.17,Hunks of Hanet ,Hunks of Hanet 
Operators Football League,2025,12,Case Closed ,71.82,109.37,Mhoney Hurts So Good,152.56,113.96,Mhoney Hurts So Good,Mhoney Hurts So Good
Operators Football League,2025,12,Big Ballsy Bozos,83.48,108.42,Jockstrap jubilee ,81.44,100.94,Big Ballsy Bozos,Big Ballsy Bozos
BP- Loudoun 2025,2025,12,Hannah's Hail Mary,79.14,109.43,Jeffrey's not so Scary Team,85.36,101.03,Hannah's Hail Mary,Jeffrey's not so Scary Team
BP- Loudoun 2025,2025,12,Derk Prerscert,127.02,129.66,Trash Panda Express,151.72,131.97,Trash Panda Express,Trash Panda Express
BP- Loudoun 2025,2025,12,Foxes Hopefuls,148.76,134.34,Fear the Turtle,145.66,128.71,Foxes Hopefuls,Foxes Hopefuls
BP- Loudoun 2025,2025,12,"Bad, Bad, A.J. Brown",130.22,119.82,Tracey Time,120.86,145.75,Tracey Time,"Bad, Bad, A.J. Brown"
BP- Loudoun 2025,2025,12,Sporty Jess,95.22,113.11,At Risk of CTE,150.58,149.59,At Risk of CTE,At Risk of CTE
BP- Loudoun 2025,2025,12,Team Schottler,143.84,133.86,Yangblood Bravesheart,95.32,139.44,Yangblood Bravesheart,Team Schottler
Philly Extra Special,2025,12,Leafy Water,133.86,133.38,Steenage Mutant Ninja Turtles,131.42,134.35,Steenage Mutant Ninja Turtles,Leafy Water
Philly Extra Special,2025,12,The Real Kevin Nichols,123.68,119.01,Pickens Brown Hubbard @ Mahomes,183.98,131.41,Pickens Brown Hubbard @ Mahomes,Pickens Brown Hubbard @ Mahomes
Philly Extra Special,2025,12,Matthew Golden's Goose,138.66,116.76,Dr@ft King$,138.56,130.82,Dr@ft King$,Matthew Golden's Goose
Philly Extra Special,2025,12,i just wasted $20,90.02,121.4,yay football woo,89.56,127.65,yay football woo,i just wasted $20
Philly Extra Special,2025,12,Kevin Nichols The Third,92.52,123.51,Matthew Dorchak,112.92,131.75,Matthew Dorchak,Matthew Dorchak
OnP Fantasy,2025,12, Johnny  Dramas ,96.72,125.18,Cans in My Hands,114.66,123.66, Johnny  Dramas ,Cans in My Hands
OnP Fantasy,2025,12,Claytons Team of Experts,92.18,115.57,Red Bulls On Parade,136.84,110.66,Claytons Team of Experts,Red Bulls On Parade
OnP Fantasy,2025,12,U Lost to a Red Bull Rookie,172.38,125.47,The Bill Croskey Show,133.76,154.24,The Bill Croskey Show,U Lost to a Red Bull Rookie
OnP Fantasy,2025,12,I'm Sorry Mrs. Jackson,99.46,118.23,Cowtown Cowboys,73.94,112.52,I'm Sorry Mrs. Jackson,I'm Sorry Mrs. Jackson
OnP Fantasy,2025,12,Kill Bills ,109.82,124.04,Dennis The Menace ,102.26,110.55,Kill Bills ,Kill Bills 
OnP Fantasy,2025,12,Frisco Full Can Field Goals 🏈,137.02,107.12,"No, This Is Patrick!",81.22,103.94,Frisco Full Can Field Goals 🏈,Frisco Full Can Field Goals 🏈
The Mike Daisy Sports IQ League,2025,12,Amon Yo Ass Boy,141.48,136.05,Whole lotta gang sheed,127.46,127.98,Amon Yo Ass Boy,Amon Yo Ass Boy
The Mike Daisy Sports IQ League,2025,12,Matt Gay Team,99.36,112.71,Njigba's in Paris,158.36,134.62,Njigba's in Paris,Njigba's in Paris
The Mike Daisy Sports IQ League,2025,12,Team Daisey,123.68,131.91,Salem County Durag Snatchers,58.5,65.65,Team Daisey,Team Daisey
The Mike Daisy Sports IQ League,2025,12,Najee Germany,122.34,123.0,Sutton Deez Nuts,137.72,126.79,Sutton Deez Nuts,Sutton Deez Nuts
The Mike Daisy Sports IQ League,2025,12,C. Kirk's revenge,104.22,125.57,Sh1tting on Laporta potty ,130.32,139.08,Sh1tting on Laporta potty ,Sh1tting on Laporta potty 
The Mike Daisy Sports IQ League,2025,12,CeeDee'sNUTZ,104.66,128.38,Get Money Gang,100.22,114.48,CeeDee'sNUTZ,CeeDee'sNUTZ
Ross' Fantasy League,2025,12,Ross' Sauces,122.68,155.38,BetterThanDeanAtSF6,126.58,137.16,Ross' Sauces,BetterThanDeanAtSF6
Ross' Fantasy League,2025,12,dFIBulators,120.36,138.72,Yvng Killas,221.52,156.58,Yvng Killas,Yvng Killas
Ross' Fantasy League,2025,12,Papa Murphy’s Pizza,127.66,122.83,Caleb's Calculated Team,59.12,91.86,Papa Murphy’s Pizza,Papa Murphy’s Pizza
Ross' Fantasy League,2025,12,Club Penguins,116.08,137.49,Dookey Dukes,101.96,130.12,Club Penguins,Club Penguins
Ross' Fantasy League,2025,12,TUFF,171.48,150.47,Balls@ck Gafoor,122.02,145.03,TUFF,TUFF
Ross' Fantasy League,2025,12,Chill YNs,121.34,148.08,Chase Ball. Touchdown!,174.98,143.93,Chill YNs,Chase Ball. Touchdown!
Pennoni Younglings,2025,13,Red Zone Risk Assessors,103.82,120.81,1900 Sleepers,89.84,115.45,Red Zone Risk Assessors,Red Zone Risk Assessors
Pennoni Younglings,2025,13,Christian McCalf-Injury,102.4,126.33,Pho_King,68.74,108.05,Christian McCalf-Injury,Christian McCalf-Injury
Pennoni Younglings,2025,13,Prahlad's Ghost,127.26,133.49,Daddy's Finally Home,112.28,123.92,Prahlad's Ghost,Prahlad's Ghost
Pennoni Younglings,2025,13,The Golden Receivers,86.96,105.38,cman,153.0,130.01,cman,cman
Pennoni Younglings,2025,13,Philadelphia Bills Mafia,129.24,128.12,PAI Alcoholics Anonymous ,114.92,124.14,Philadelphia Bills Mafia,Philadelphia Bills Mafia
Pennoni Younglings,2025,13,19th St Halal Cart,108.34,121.1,Eli,96.54,135.37,Eli,19th St Halal Cart
Family Fantasy,2025,13,Breece Hall Sucks,114.44,124.83,67 Big Backs,163.38,138.79,67 Big Backs,67 Big Backs
Family Fantasy,2025,13,Skibidi Rizzlers,116.14,138.04,Rizzly Bears,89.34,101.92,Skibidi Rizzlers,Skibidi Rizzlers
Family Fantasy,2025,13,For Me to Poop on,64.02,128.76,Hormones For You,90.1,124.35,For Me to Poop on,Hormones For You
Family Fantasy,2025,13,Your Mom,105.8,114.34,Oh My Josh,104.74,121.64,Oh My Josh,Your Mom
Family Fantasy,2025,13,Tortured Cheerleaders Departmnt,103.52,118.88,Numb Nutz - CHAMP,82.64,105.64,Tortured Cheerleaders Departmnt,Tortured Cheerleaders Departmnt
Family Fantasy,2025,13,Gabe's Grand Team,84.76,123.58,Golden Receivers,126.34,117.5,Gabe's Grand Team,Golden Receivers
EBC League,2025,13,First down syndrome ,87.54,112.79,Abyss Diamond Eyes,113.44,134.21,Abyss Diamond Eyes,Abyss Diamond Eyes
EBC League,2025,13,Werewolves of London,100.32,133.21,Jimoke Jukes,96.34,122.28,Werewolves of London,Werewolves of London
EBC League,2025,13,CeeDee's Nuts,106.88,118.03,Riley  Read option,104.68,113.88,CeeDee's Nuts,CeeDee's Nuts
EBC League,2025,13,THE POOL ,110.54,126.6,OBJYN,129.4,123.16,THE POOL ,OBJYN
EBC League,2025,13,Pleasant Valley Panthers,115.24,136.25,Inter Miami CF,112.7,126.54,Pleasant Valley Panthers,Pleasant Valley Panthers
0755 Fantasy Football,2025,13,Chicken Fried Chicken Meal,100.54,127.95,AJ's Awesome Team,48.96,89.15,Chicken Fried Chicken Meal,Chicken Fried Chicken Meal
0755 Fantasy Football,2025,13,Division iPad,119.74,114.99,Mr Steinfeld's Stars,134.82,128.93,Mr Steinfeld's Stars,Mr Steinfeld's Stars
0755 Fantasy Football,2025,13,3rd World Immigrant,107.98,128.06,All my homies hate Dallas,127.4,122.65,3rd World Immigrant,All my homies hate Dallas
0755 Fantasy Football,2025,13,Scrappy Dub,116.0,139.87,"Michael, The Baker",82.64,120.88,Scrappy Dub,Scrappy Dub
0755 Fantasy Football,2025,13,Griddy Little Liars,106.16,123.24,I'm Batman,131.24,133.05,I'm Batman,I'm Batman
Game of Yards!,2025,13,Obi-Wan Jakobi,55.14,120.73,Groot-o-Matic,89.82,113.42,Obi-Wan Jakobi,Groot-o-Matic
Game of Yards!,2025,13,Wakanda Forever,124.98,130.32,The Chase is on,104.66,115.11,Wakanda Forever,Wakanda Forever
Game of Yards!,2025,13,Team HebAchi,116.9,143.46,Vidhi's Spirited Team,144.44,138.94,Team HebAchi,Vidhi's Spirited Team
Game of Yards!,2025,13,BB,115.14,124.92,Team CTE,144.22,126.82,Team CTE,Team CTE
Game of Yards!,2025,13,Brown Munde,114.34,122.54,Pain Inflictors,107.94,128.5,Pain Inflictors,Brown Munde
Brown Munde,2025,13,NoHalfSends,90.42,121.26,"All Barkley, No Bite",117.34,128.07,"All Barkley, No Bite","All Barkley, No Bite"
Brown Munde,2025,13,Hark,91.76,97.47,BurgerBoyz,112.9,124.3,BurgerBoyz,BurgerBoyz
Brown Munde,2025,13,THE BIGMADBLUE,79.02,107.91,Bhals,94.84,108.87,Bhals,Bhals
Brown Munde,2025,13,The Man In Jahmyrror,88.26,131.47,Team Padodara,130.5,120.52,The Man In Jahmyrror,Team Padodara
Brown Munde,2025,13,Team BB,137.22,118.2,Still Rollin',112.58,126.22,Still Rollin',Team BB
THE BEST OF THE BEST,2025,13,The Upside Down,95.84,119.78,Wu-Tangs Killabeez,116.52,119.73,The Upside Down,Wu-Tangs Killabeez
