Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
10 - 12,120,Antonio Gibson,RB,Pennoni Adjacent,141.9,10.92,73.0,5.62,13,60.41,D-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
9 - 11,107,Nick Chubb,RB,Team Cogs,134.19,14.91,61.2,8.74,7,60.2,D-,{91828F94-1966-4B65-828F-9419663B65D8}
7 - 10,82,Christian Kirk,WR,The Golden Receivers,205.57,13.7,70.9,8.86,8,59.77,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
2 - 8,20,Chris Olave,WR,Philadelphia Bills Mafia,246.04,16.4,76.7,9.59,8,58.22,F-,{65213399-AD95-4113-B087-DAB0440DEF10}
15 - 10,178,Brandin Cooks,WR,The Golden Receivers,155.54,10.37,42.2,7.03,6,57.37,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
16 - 11,191,Kenneth Gainwell,RB,Daddy's Home,77.17,5.51,45.1,3.47,13,57.22,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
15 - 4,172,Bengals D/ST,D/ST,Came and Wentz,128.79,7.58,45.0,3.46,13,56.35,F-,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
1 - 1,1,Christian McCaffrey,RB,Pennoni Adjacent,335.78,25.83,47.8,11.95,4,54.9,F-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
15 - 12,180,Adonai Mitchell,WR,Pho_King,130.45,8.7,47.96,3.69,13,54.58,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
3 - 11,35,Brandon Aiyuk,WR,Team Cogs,222.65,14.84,62.4,8.91,7,54.53,F-,{91828F94-1966-4B65-828F-9419663B65D8}
11 - 5,125,Curtis Samuel,WR,Philadelphia Bills Mafia,166.62,11.11,50.4,4.2,12,54.19,F-,{65213399-AD95-4113-B087-DAB0440DEF10}
7 - 7,79,Raheem Mostert,RB,19th St Halal Cart,170.75,12.2,55.3,6.14,9,53.9,F-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
12 - 1,133,Gabe Davis,WR,Pho_King,170.91,11.39,53.9,5.39,10,53.26,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
2 - 7,19,Isiah Pacheco,RB,Eli,232.73,16.62,45.9,11.48,4,53.15,F-,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
7 - 4,76,Tyjae Spears,RB,Came and Wentz,175.48,12.53,51.5,5.72,9,52.13,F-,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
11 - 8,128,Mike Williams,WR,Partners for What's Possible,163.2,11.66,45.4,3.24,14,51.44,F-,{5E530C03-3F19-48F0-A309-52B769E76347}
12 - 12,144,Trey Benson,RB,Pennoni Adjacent,123.71,8.84,44.8,3.73,12,51.03,F-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
9 - 12,108,Gus Edwards,RB,Pho_King,143.12,10.22,41.7,4.63,9,49.84,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
9 - 3,99,Ezekiel Elliott,RB,PAI Alcoholics Anonymous ,160.51,11.46,46.1,3.84,12,49.84,F-,{0CE04EAF-1603-4259-869A-A567F9953F44}
16 - 6,186,Ja'Lynn Polk,WR,19th St Halal Cart,142.71,9.51,32.7,2.73,12,46.03,F-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
13 - 4,148,Greg Zuerlein,K,Came and Wentz,136.82,8.05,27.0,3.38,8,44.52,F-,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
10 - 6,114,Blake Corum,RB,19th St Halal Cart,117.1,8.36,29.3,2.09,14,44.3,F-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
12 - 9,141,Ty Chandler,RB,Came and Wentz,137.18,9.8,27.3,2.1,13,42.11,F-,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
7 - 2,74,Zamir White,RB,Daddy's Home,182.67,13.05,29.3,3.66,8,41.98,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
10 - 3,111,Jonathon Brooks,RB,The Golden Receivers,140.08,14.01,7.5,2.5,3,29.63,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
11 - 10,130,Hollywood Brown,WR,The Golden Receivers,140.36,11.7,0.0,0.0,0,10.0,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
16 - 12,192,Nick Foles,QB,Pennoni Adjacent,0.0,0.0,0.0,0.0,0,,F-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
