Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
5 - 10,58,Anthony Richardson,QB,The Golden Receivers,276.58,18.44,163.36,14.85,11,{4656A2AD-A939-460B-96A2-ADA939760B8B},63.7,D
2 - 4,16,Travis Etienne Jr.,RB,Prahlad's Ghost,225.54,16.11,130.2,8.68,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},63.62,D
7 - 7,79,Raheem Mostert,RB,19th St Halal Cart,170.75,12.2,70.9,5.45,13,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},63.59,D
10 - 6,114,Blake Corum,RB,19th St Halal Cart,117.1,8.36,33.5,1.97,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},63.22,D
13 - 6,150,Trevor Lawrence,QB,Eli,250.02,16.67,145.2,14.52,10,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},63.2,D
12 - 1,133,Gabe Davis,WR,Pho_King,170.91,11.39,53.9,5.39,10,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},62.93,D-
11 - 5,125,Curtis Samuel,WR,Philadelphia Bills Mafia,166.62,11.11,63.7,4.55,14,{65213399-AD95-4113-B087-DAB0440DEF10},62.87,D-
6 - 11,71,Diontae Johnson,WR,Daddy's Home,208.65,13.91,89.1,7.42,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},62.58,D-
11 - 8,128,Mike Williams,WR,Partners for What's Possible,163.2,11.66,56.8,3.16,17,{5E530C03-3F19-48F0-A309-52B769E76347},62.23,D-
16 - 6,186,Ja'Lynn Polk,WR,19th St Halal Cart,142.71,9.51,32.7,2.18,15,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},62.21,D-
7 - 10,82,Christian Kirk,WR,The Golden Receivers,205.57,13.7,70.9,8.86,8,{4656A2AD-A939-460B-96A2-ADA939760B8B},60.15,D-
10 - 3,111,Jonathon Brooks,RB,The Golden Receivers,140.08,14.01,7.5,2.5,3,{4656A2AD-A939-460B-96A2-ADA939760B8B},59.87,F
7 - 1,73,Rashee Rice,WR,Pennoni Adjacent,209.38,14.96,64.9,16.23,4,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},58.81,F
8 - 2,86,Dak Prescott,QB,Team Cogs,277.94,18.53,116.52,14.57,8,{91828F94-1966-4B65-828F-9419663B65D8},58.6,F
7 - 2,74,Zamir White,RB,Daddy's Home,182.67,13.05,29.3,3.66,8,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},57.75,F
15 - 9,177,Deshaun Watson,QB,Prahlad's Ghost,259.61,17.31,76.72,10.96,7,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},57.42,F
2 - 8,20,Chris Olave,WR,Philadelphia Bills Mafia,246.04,16.4,76.7,9.59,8,{65213399-AD95-4113-B087-DAB0440DEF10},56.82,F
11 - 10,130,Hollywood Brown,WR,The Golden Receivers,140.36,11.7,18.1,9.05,2,{4656A2AD-A939-460B-96A2-ADA939760B8B},56.71,F
2 - 7,19,Isiah Pacheco,RB,Eli,232.73,16.62,56.9,8.13,7,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},55.28,F
3 - 11,35,Brandon Aiyuk,WR,Team Cogs,222.65,14.84,62.4,8.91,7,{91828F94-1966-4B65-828F-9419663B65D8},55.15,F
1 - 1,1,Christian McCaffrey,RB,Pennoni Adjacent,335.78,25.83,47.8,11.95,4,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},51.6,F
13 - 4,148,Greg Zuerlein,K,Came and Wentz,136.82,8.05,27.0,3.38,8,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},51.16,F
16 - 12,192,Nick Foles,QB,Pennoni Adjacent,0.0,0.0,0.0,0.0,0,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},48.68,F
