Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
6 - 2,62,Evan Engram,TE,Your Mom,183.21,12.21,89.5,9.94,9,57.44,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
14 - 1,157,Deshaun Watson,QB,Tortured Football Department,258.63,17.24,76.72,10.96,7,54.21,F-,{8F726947-16B6-4023-8839-58DD00CD6659}
5 - 3,51,Rashee Rice,WR,SIGMAS,209.27,14.95,64.9,16.23,4,53.88,F-,{6056B364-2BEC-43D7-A948-C08055FA2C5F}
7 - 5,77,Diontae Johnson,WR,For Me to Poop on,208.5,13.9,89.1,7.42,12,53.43,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
14 - 7,163,Curtis Samuel,WR,Numb Nutz - CHAMP,166.57,11.1,63.7,4.55,14,52.8,F-,{44E96D81-20A7-4A88-AA77-7AF689BE12D7}
14 - 12,168,Adonai Mitchell,WR,lawrence's Loud Team,130.4,8.69,53.76,3.16,17,52.07,F-,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB}
10 - 10,118,Nick Chubb,RB,SIGMAS,134.04,14.89,63.3,7.91,8,51.52,F-,{6056B364-2BEC-43D7-A948-C08055FA2C5F}
16 - 8,188,Jaguars D/ST,D/ST,For Me to Poop on,114.73,6.75,36.0,2.12,17,51.36,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
10 - 4,112,Gus Edwards,RB,Rizzly Bears,143.02,10.22,64.1,5.83,11,51.35,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
8 - 1,85,Christian Kirk,WR,Tortured Football Department,205.43,13.7,70.9,8.86,8,50.22,F-,{8F726947-16B6-4023-8839-58DD00CD6659}
8 - 5,89,Raheem Mostert,RB,Golden Receivers,170.66,12.19,70.9,5.45,13,49.75,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
14 - 6,162,Trey Benson,RB,Breece Hall Sucks,123.65,8.83,47.0,3.62,13,49.05,F-,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9}
13 - 4,148,Gabe Davis,WR,Gabe's Grand Team,170.83,11.39,53.9,5.39,10,48.45,F-,{252B710A-A1BF-4BDD-93A8-A65DA1410626}
11 - 11,131,Mike Williams,WR,Your Mom,163.13,11.65,56.8,3.16,17,47.94,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
15 - 10,178,Greg Zuerlein,K,Oh My Josh,140.96,8.29,35.0,4.38,8,46.77,F-,{5134AA18-1271-4376-B91C-1EECCCFF2E92}
9 - 5,101,Ezekiel Elliott,RB,For Me to Poop on,160.42,11.46,57.5,3.83,15,46.17,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
2 - 4,16,Chris Olave,WR,Rizzly Bears,245.77,16.38,76.7,9.59,8,45.22,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
15 - 6,174,Khalil Herbert,RB,Numb Nutz - CHAMP,104.74,7.48,31.5,2.25,14,44.36,F-,{44E96D81-20A7-4A88-AA77-7AF689BE12D7}
3 - 11,35,Brandon Aiyuk,WR,Your Mom,222.47,14.83,62.4,8.91,7,42.77,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
12 - 5,137,Blake Corum,RB,Golden Receivers,117.04,8.36,33.5,1.97,17,42.07,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
13 - 11,155,Ja'Lynn Polk,WR,Your Mom,142.65,9.51,32.7,2.18,15,41.32,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
12 - 9,141,Ty Chandler,RB,Gabe's Grand Team,137.1,9.79,28.4,1.67,17,38.94,F-,{252B710A-A1BF-4BDD-93A8-A65DA1410626}
2 - 8,20,Isiah Pacheco,RB,For Me to Poop on,232.55,16.61,56.9,8.13,7,37.78,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
10 - 5,113,Hollywood Brown,WR,Golden Receivers,140.29,11.69,18.1,9.05,2,37.72,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
1 - 1,1,Christian McCaffrey,RB,lawrence's Loud Team,335.49,25.81,47.8,11.95,4,32.92,F-,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB}
7 - 12,84,Zamir White,RB,Tortured Football Department,182.53,13.04,29.3,3.66,8,29.23,F-,{8F726947-16B6-4023-8839-58DD00CD6659}
15 - 9,177,Hendon Hooker,QB,Rizzly Bears,30.2,7.55,2.68,0.89,3,19.73,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
9 - 11,107,Jonathon Brooks,RB,Your Mom,139.98,14.0,7.5,2.5,3,10.0,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
