Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
9 - 2,82,Travis Hunter,WR,AJ's Awesome Team,212.54,12.5,63.8,9.11,7,58.04,F-,{353273A6-6607-4A68-ADDE-CC045C217594}
4 - 8,38,James Conner,RB,I'm Batman,250.16,14.72,33.3,11.1,3,57.36,F-,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8}
8 - 6,76,Matthew Golden,WR,Griddy Little Liars,203.32,11.96,68.2,5.25,13,55.92,F-,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
15 - 7,147,49ers D/ST,D/ST,Chicken Fried Chicken Meal,86.32,5.08,66.0,4.12,16,55.44,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
16 - 8,158,Bhayshul Tuten,RB,I'm Batman,4.71,0.28,80.3,5.74,14,54.74,F-,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8}
6 - 7,57,Calvin Ridley,WR,3rd World Immigrant,229.18,13.48,47.3,6.76,7,54.39,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
11 - 8,108,Jayden Reed,WR,"Michael, The Baker",177.77,10.46,48.5,8.08,6,54.14,F-,{5E530C03-3F19-48F0-A309-52B769E76347}
16 - 9,159,Darnell Mooney,WR,AJ's Awesome Team,160.79,10.05,77.3,5.52,14,54.03,F-,{353273A6-6607-4A68-ADDE-CC045C217594}
11 - 3,103,Trey Benson,RB,I'm Batman,128.58,7.56,35.4,8.85,4,53.32,F-,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8}
15 - 6,146,Ollie Gordon II,RB,Mr Steinfeld's Stars,84.34,4.96,52.0,3.25,16,49.46,F-,{99C913F4-1FF6-4361-93D2-117EA19F759C}
16 - 6,156,Rashod Bateman,WR,Griddy Little Liars,135.98,8.0,55.4,4.26,13,48.05,F-,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
6 - 4,54,Austin Ekeler,RB,Chicken Fried Chicken Meal,207.83,12.23,13.1,6.55,2,47.41,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
12 - 3,113,Jerome Ford,RB,"Michael, The Baker",109.27,6.43,43.6,3.35,13,47.21,F-,{5E530C03-3F19-48F0-A309-52B769E76347}
12 - 9,119,Tank Bigsby,RB,AJ's Awesome Team,109.66,6.45,36.2,2.26,16,44.37,F-,{353273A6-6607-4A68-ADDE-CC045C217594}
13 - 7,127,Adam Thielen,WR,Chicken Fried Chicken Meal,106.93,6.29,32.3,2.15,15,41.62,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
10 - 9,99,Kaleb Johnson,RB,AJ's Awesome Team,159.81,9.4,8.8,0.88,10,34.1,F-,{353273A6-6607-4A68-ADDE-CC045C217594}
14 - 7,137,Dameon Pierce,RB,3rd World Immigrant,51.52,3.03,2.6,0.65,4,23.31,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
12 - 1,111,Joe Mixon,RB,Scrappy Dub,118.07,13.12,0.0,0.0,0,19.77,F-,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826}
15 - 5,145,Tyler Bass,K,Griddy Little Liars,99.86,7.68,0.0,0.0,0,12.44,F-,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
16 - 3,153,Justin Tucker,K,"Michael, The Baker",0.0,0.0,0.0,0.0,0,10.0,F-,{5E530C03-3F19-48F0-A309-52B769E76347}
