Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
2 - 5,17,Lamar Jackson,QB, Johnny  Dramas ,363.8,21.4,194.44,16.2,12,78.43,C+,{2EE23928-38D5-4A7D-B660-50DE7C47A645}
7 - 10,82,Travis Kelce,TE,Kill Bills ,181.08,10.65,189.0,11.81,16,78.41,C+,{1BA8396F-D6D7-448B-870B-539450FA06F7}
4 - 10,46,DK Metcalf,WR,"No, This Is Patrick!",240.51,14.15,187.2,12.48,15,78.36,C+,{95F44A62-C032-49BB-9961-F1B40077DCE9}
7 - 9,81,Emeka Egbuka,WR,The Bill Croskey Show,175.73,10.34,193.9,12.12,16,78.31,C+,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5}
4 - 6,42,George Kittle,TE,Red Bulls On Parade,227.72,13.4,153.6,15.36,10,77.99,C+,{D6421CA2-74FC-4D39-821C-A274FC9D39FE}
8 - 1,85,Texans D/ST,D/ST,Frisco Full Can Field Goals 🏈,126.3,7.43,144.0,9.0,16,77.97,C+,{AAD245A4-298A-4362-A70B-5F838E0D6F64}
6 - 8,68,Tyler Warren,TE,U Lost to a Red Bull Rookie,166.07,9.77,180.9,11.31,16,77.93,C+,{DC54E68B-78AB-440A-9F0D-63BD7172C682}
12 - 1,133,Dallas Goedert,TE,Frisco Full Can Field Goals 🏈,156.88,9.23,185.1,12.34,15,77.72,C+,{AAD245A4-298A-4362-A70B-5F838E0D6F64}
7 - 7,79,Deebo Samuel,WR,Red Bulls On Parade,203.14,11.95,184.1,12.27,15,77.36,C+,{D6421CA2-74FC-4D39-821C-A274FC9D39FE}
4 - 12,48,TreVeyon Henderson,RB,Cowtown Cowboys,223.52,13.15,188.9,11.81,16,77.15,C+,{ED820BF3-C942-4041-820B-F3C9425041D9}
