Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
2 - 8,22,Travis Etienne Jr.,RB,Peter Pan + the Lost Boys ,202.02,14.43,110.7,7.38,15,56.94,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
7 - 5,89,Devin Singletary,RB,Terrell Suggs to be you,150.58,10.76,86.1,5.74,15,56.88,F-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
5 - 6,62,Dalton Kincaid,TE,sports,134.52,8.97,78.8,6.06,13,56.67,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
14 - 10,192,Brandin Cooks,WR,Terrell Suggs to be you,126.84,8.46,56.6,5.66,10,56.55,F-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
9 - 4,116,Evan Engram,TE,Dirty Tone and  The Boys,139.71,9.31,66.0,7.33,9,56.45,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
3 - 3,31,Dak Prescott,QB,Wu-Tangs Killabeez,276.67,18.44,116.52,14.57,8,55.71,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
6 - 14,84,Kenneth Gainwell,RB,the   jadey bunch,67.17,4.8,54.6,3.21,17,55.19,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
10 - 7,133,Gus Edwards,RB,It HURTS being an Eagles fan ,134.53,9.61,62.6,5.69,11,53.23,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
7 - 11,95,Diontae Johnson,WR,Taco Tuesday Everyday,172.71,11.51,72.6,6.05,12,52.06,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
5 - 7,63,Rashee Rice,WR,Peter Pan + the Lost Boys ,171.73,12.27,52.9,13.23,4,51.41,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
9 - 3,115,Nick Chubb,RB,Wu-Tangs Killabeez,125.75,13.97,60.8,7.6,8,51.21,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
14 - 4,186,Adonai Mitchell,WR,Taco Tuesday Everyday,107.3,7.15,42.26,2.49,17,50.93,F-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
14 - 7,189,Jaguars D/ST,D/ST,It HURTS being an Eagles fan ,114.73,6.75,36.0,2.12,17,50.69,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
13 - 12,180,Curtis Samuel,WR,Team Rodriguez,134.9,8.99,48.2,3.44,14,50.57,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
13 - 1,169,Trey Benson,RB,the   jadey bunch,110.83,7.92,44.0,3.38,13,49.22,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
7 - 13,97,Christian Kirk,WR,The Upside Down,163.68,10.91,57.4,7.17,8,48.54,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
8 - 1,99,Raheem Mostert,RB,The  Dream crusher,157.59,11.26,61.4,4.72,13,47.9,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
12 - 13,167,Gabe Davis,WR,Crazy Kat,144.52,9.63,43.9,4.39,10,47.36,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
12 - 7,161,Jaylen Wright,RB,It HURTS being an Eagles fan ,49.61,3.54,25.2,1.68,15,47.09,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
10 - 12,138,Mike Williams,WR,Wu-Tangs Killabeez,135.61,9.69,46.3,2.57,17,46.38,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
5 - 4,60,Deshaun Watson,QB,Dirty Tone and  The Boys,258.63,17.24,76.72,10.96,7,46.21,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
8 - 7,105,Ezekiel Elliott,RB,It HURTS being an Eagles fan ,144.37,10.31,51.5,3.43,15,45.05,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
12 - 5,159,Greg Zuerlein,K,Toon Squad,140.96,8.29,35.0,4.38,8,44.22,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
13 - 13,181,Khalil Herbert,RB,The Upside Down,96.65,6.9,26.5,1.89,14,42.39,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
2 - 12,26,Chris Olave,WR,Wu-Tangs Killabeez,202.54,13.5,60.7,7.59,8,41.76,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
11 - 9,149,Blake Corum,RB,Maid of Honor,108.2,7.73,30.0,1.76,17,41.51,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
4 - 1,43,Brandon Aiyuk,WR,The  Dream crusher,184.85,12.32,49.9,7.13,7,39.5,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
11 - 6,146,Ja'Lynn Polk,WR,sports,114.71,7.65,26.7,1.78,15,38.67,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
10 - 13,139,Ty Chandler,RB,Crazy Kat,125.99,9.0,25.4,1.49,17,37.03,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
2 - 2,16,Isiah Pacheco,RB,The Upside Down,209.84,14.99,50.9,7.27,7,34.97,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
10 - 14,140,Hollywood Brown,WR,the   jadey bunch,118.43,9.87,13.6,6.8,2,34.94,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
1 - 1,1,Christian McCaffrey,RB,the   jadey bunch,301.83,23.22,40.3,10.08,4,27.56,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
5 - 14,70,Zamir White,RB,The  Dream crusher,164.85,11.78,26.3,3.29,8,24.76,F-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
10 - 9,135,Jonathon Brooks,RB,sports,128.17,12.82,6.0,2.0,3,10.0,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
